row_id,appendix_table,source_group,descriptive_name,author_market_code,appendix_exchange,appendix_currency,appendix_multiplier,post_alias_provider_status,databento_dataset,continuous_symbol_candidate,provider_metadata_safe_window_start,provider_metadata_safe_window_end,symbology_status,selected_instrument_id,selected_dated_raw_symbol,definition_status,provider_exchange,provider_currency,provider_group,provider_asset,security_type,instrument_class,activation,expiration,maturity_year,maturity_month,maturity_day,unit_of_measure,unit_of_measure_qty,min_price_increment,min_price_increment_amount,contract_multiplier,exchange_normalization_status,currency_normalization_status,multiplier_semantics_status,active_listed_status_as_of_provider_metadata_window,dated_contract_selection_status,contract_identity_static_result,next_required_gate,market_row_access_status,ohlcv_download_authorized,strategy_use_status,substitution_policy,notes
APPENDIX_C_179_001,179,Major FX futures,AUD/USD,AUD,GLOBEX,USD,100000,DATABENTO_EXACT_METADATA_CANDIDATE_NOT_DATA_READY,IFUS.IMPACT,AUD.c.0,2026-05-27,2026-05-29,PASS_SELECTED_LATEST_FRONT_INSTRUMENT_ID_BUT_MULTIPLE_INTERVALS_REQUIRE_ROLL_BOUNDARY_REVIEW,8755604,AUD FDM0126!,PASS_DEFINITION_METADATA_PRESENT_FOR_SELECTED_INSTRUMENT_ID,IFUS,USD,,AUD,FUT,F,,2026-05-29T00:00:00Z,2026,5,29,oz,100,0.01,,2147483647,REVIEW_REQUIRED_EXCHANGE_NORMALIZATION_CONFLICT,PASS_STATIC_CURRENCY_MATCH,REVIEW_REQUIRED_APPENDIX_MULTIPLIER_DIFFERS_FROM_DATABENTO_UNIT_QTY,REVIEW_REQUIRED_ACTIVE_LISTED_FIELDS_INCOMPLETE,SELECTED_LATEST_FRONT_DATED_CONTRACT_FROM_DATABENTO_CONTINUOUS_SAFE_WINDOW,STATIC_DATED_CONTRACT_SELECTED_BUT_CONTRACT_IDENTITY_REQUIRES_REVIEW_OR_FAIL_CLOSED,CONTRACT_IDENTITY_REVIEW_OR_PRODUCT_SPEC_RECONCILIATION_BEFORE_OHLCV,NO_MARKET_ROW_ACCESS,NO,NOT_STRATEGY_INPUT_NOT_BACKTEST_READY,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,PASS_SELECTED_LATEST_FRONT_INSTRUMENT_ID_BUT_MULTIPLE_INTERVALS_REQUIRE_ROLL_BOUNDARY_REVIEW; REVIEW_REQUIRED_EXCHANGE_NORMALIZATION_CONFLICT; REVIEW_REQUIRED_APPENDIX_MULTIPLIER_DIFFERS_FROM_DATABENTO_UNIT_QTY; REVIEW_REQUIRED_ACTIVE_LISTED_FIELDS_INCOMPLETE
APPENDIX_C_179_002,179,Major FX futures,CAD/USD,CAD,GLOBEX,USD,100000,DATABENTO_EXACT_METADATA_CANDIDATE_NOT_DATA_READY,IFUS.IMPACT,CAD.c.0,2026-05-27,2026-05-29,PASS_ONE_FRONT_INSTRUMENT_ID_FROM_CONTINUOUS_SYMBOL_SAFE_WINDOW,8181128,CAD FMM0026!,PASS_DEFINITION_METADATA_PRESENT_FOR_SELECTED_INSTRUMENT_ID,IFUS,USD,,CAD,FUT,F,,2026-06-19T00:00:00Z,2026,6,19,point,10,1,,2147483647,REVIEW_REQUIRED_EXCHANGE_NORMALIZATION_CONFLICT,PASS_STATIC_CURRENCY_MATCH,REVIEW_REQUIRED_APPENDIX_MULTIPLIER_DIFFERS_FROM_DATABENTO_UNIT_QTY,REVIEW_REQUIRED_ACTIVE_LISTED_FIELDS_INCOMPLETE,SELECTED_LATEST_FRONT_DATED_CONTRACT_FROM_DATABENTO_CONTINUOUS_SAFE_WINDOW,STATIC_DATED_CONTRACT_SELECTED_BUT_CONTRACT_IDENTITY_REQUIRES_REVIEW_OR_FAIL_CLOSED,CONTRACT_IDENTITY_REVIEW_OR_PRODUCT_SPEC_RECONCILIATION_BEFORE_OHLCV,NO_MARKET_ROW_ACCESS,NO,NOT_STRATEGY_INPUT_NOT_BACKTEST_READY,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,REVIEW_REQUIRED_EXCHANGE_NORMALIZATION_CONFLICT; REVIEW_REQUIRED_APPENDIX_MULTIPLIER_DIFFERS_FROM_DATABENTO_UNIT_QTY; REVIEW_REQUIRED_ACTIVE_LISTED_FIELDS_INCOMPLETE
APPENDIX_C_179_003,179,Major FX futures,CHF/USD,CHF,GLOBEX,USD,125000,DATABENTO_ALIAS_STATIC_MAPPING_RESOLVED_NOT_DATA_READY,GLBX.MDP3,6S.c.0,2026-05-27,2026-05-29,PASS_ONE_FRONT_INSTRUMENT_ID_FROM_CONTINUOUS_SYMBOL_SAFE_WINDOW,41315,6SM6,PASS_DEFINITION_METADATA_PRESENT_FOR_SELECTED_INSTRUMENT_ID,XCME,USD,6S,6S,FUT,F,2021-06-14T21:30:00Z,2026-06-15T14:16:00Z,2026,6,255,CHF,125000,5e-05,0,2147483647,PASS_STATIC_EXCHANGE_NORMALIZATION,PASS_STATIC_CURRENCY_MATCH,PASS_APPENDIX_MULTIPLIER_MATCHES_DATABENTO_CONTRACT_FIELD,PASS_ACTIVE_LISTED_AT_PROVIDER_METADATA_ASOF_FROM_DATABENTO_DEFINITION,SELECTED_LATEST_FRONT_DATED_CONTRACT_FROM_DATABENTO_CONTINUOUS_SAFE_WINDOW,STATIC_CONTRACT_IDENTITY_AND_DATED_CONTRACT_SELECTED_NOT_MARKET_READY,SESSION_ROLL_PROVIDER_CONDITION_AND_DATA_INTAKE_SHAPE_GATE_BEFORE_OHLCV,NO_MARKET_ROW_ACCESS,NO,NOT_STRATEGY_INPUT_NOT_BACKTEST_READY,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Provider definition and continuous-front symbology selected a dated contract; still not OHLCV/data-ready.
APPENDIX_C_179_004,179,Major FX futures,EUR/USD,EUR,GLOBEX,USD,125000,DATABENTO_ALIAS_STATIC_MAPPING_RESOLVED_NOT_DATA_READY,GLBX.MDP3,6E.c.0,2026-05-27,2026-05-29,PASS_ONE_FRONT_INSTRUMENT_ID_FROM_CONTINUOUS_SYMBOL_SAFE_WINDOW,20048,6EM6,PASS_DEFINITION_METADATA_PRESENT_FOR_SELECTED_INSTRUMENT_ID,XCME,USD,6E,6E,FUT,F,2021-06-14T21:30:00Z,2026-06-15T14:16:00Z,2026,6,255,EUR,125000,5e-05,0.000625,2147483647,PASS_STATIC_EXCHANGE_NORMALIZATION,PASS_STATIC_CURRENCY_MATCH,PASS_APPENDIX_MULTIPLIER_MATCHES_DATABENTO_CONTRACT_FIELD,PASS_ACTIVE_LISTED_AT_PROVIDER_METADATA_ASOF_FROM_DATABENTO_DEFINITION,SELECTED_LATEST_FRONT_DATED_CONTRACT_FROM_DATABENTO_CONTINUOUS_SAFE_WINDOW,STATIC_CONTRACT_IDENTITY_AND_DATED_CONTRACT_SELECTED_NOT_MARKET_READY,SESSION_ROLL_PROVIDER_CONDITION_AND_DATA_INTAKE_SHAPE_GATE_BEFORE_OHLCV,NO_MARKET_ROW_ACCESS,NO,NOT_STRATEGY_INPUT_NOT_BACKTEST_READY,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Provider definition and continuous-front symbology selected a dated contract; still not OHLCV/data-ready.
APPENDIX_C_179_005,179,Major FX futures,GBP/USD,GBP,GLOBEX,USD,62500,DATABENTO_EXACT_METADATA_CANDIDATE_NOT_DATA_READY,IFLL.IMPACT,GBP.c.0,2026-05-27,2026-05-29,PASS_ONE_FRONT_INSTRUMENT_ID_FROM_CONTINUOUS_SYMBOL_SAFE_WINDOW,8640713,GBP FMM0026!,PASS_DEFINITION_METADATA_PRESENT_FOR_SELECTED_INSTRUMENT_ID,IFLL,GBP,,GBP,FUT,F,,2026-06-17T00:00:00Z,2026,6,17,GBP nominal (x 100),1000,0.01,,2147483647,REVIEW_REQUIRED_EXCHANGE_NORMALIZATION_CONFLICT,REVIEW_REQUIRED_CURRENCY_MISMATCH,REVIEW_REQUIRED_APPENDIX_MULTIPLIER_DIFFERS_FROM_DATABENTO_UNIT_QTY,REVIEW_REQUIRED_ACTIVE_LISTED_FIELDS_INCOMPLETE,SELECTED_LATEST_FRONT_DATED_CONTRACT_FROM_DATABENTO_CONTINUOUS_SAFE_WINDOW,STATIC_DATED_CONTRACT_SELECTED_BUT_CONTRACT_IDENTITY_REQUIRES_REVIEW_OR_FAIL_CLOSED,CONTRACT_IDENTITY_REVIEW_OR_PRODUCT_SPEC_RECONCILIATION_BEFORE_OHLCV,NO_MARKET_ROW_ACCESS,NO,NOT_STRATEGY_INPUT_NOT_BACKTEST_READY,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,REVIEW_REQUIRED_EXCHANGE_NORMALIZATION_CONFLICT; REVIEW_REQUIRED_CURRENCY_MISMATCH; REVIEW_REQUIRED_APPENDIX_MULTIPLIER_DIFFERS_FROM_DATABENTO_UNIT_QTY; REVIEW_REQUIRED_ACTIVE_LISTED_FIELDS_INCOMPLETE
APPENDIX_C_179_006,179,Major FX futures,JPY/USD,JPY,GLOBEX,USD,12500000,DATABENTO_ALIAS_STATIC_MAPPING_RESOLVED_NOT_DATA_READY,GLBX.MDP3,6J.c.0,2026-05-27,2026-05-29,PASS_ONE_FRONT_INSTRUMENT_ID_FROM_CONTINUOUS_SYMBOL_SAFE_WINDOW,10445,6JM6,PASS_DEFINITION_METADATA_PRESENT_FOR_SELECTED_INSTRUMENT_ID,XCME,USD,6J,6J,FUT,F,2021-06-14T21:30:00Z,2026-06-15T14:16:00Z,2026,6,255,JPY,12500000,5e-07,6.25e-06,2147483647,PASS_STATIC_EXCHANGE_NORMALIZATION,PASS_STATIC_CURRENCY_MATCH,PASS_APPENDIX_MULTIPLIER_MATCHES_DATABENTO_CONTRACT_FIELD,PASS_ACTIVE_LISTED_AT_PROVIDER_METADATA_ASOF_FROM_DATABENTO_DEFINITION,SELECTED_LATEST_FRONT_DATED_CONTRACT_FROM_DATABENTO_CONTINUOUS_SAFE_WINDOW,STATIC_CONTRACT_IDENTITY_AND_DATED_CONTRACT_SELECTED_NOT_MARKET_READY,SESSION_ROLL_PROVIDER_CONDITION_AND_DATA_INTAKE_SHAPE_GATE_BEFORE_OHLCV,NO_MARKET_ROW_ACCESS,NO,NOT_STRATEGY_INPUT_NOT_BACKTEST_READY,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Provider definition and continuous-front symbology selected a dated contract; still not OHLCV/data-ready.
APPENDIX_C_179_007,179,Major FX futures,NOK/USD,NOK,GLOBEX,USD,2000000,DATABENTO_EXACT_METADATA_CANDIDATE_NOT_DATA_READY,GLBX.MDP3,NOK.c.0,2026-05-27,2026-05-29,PASS_ONE_FRONT_INSTRUMENT_ID_FROM_CONTINUOUS_SYMBOL_SAFE_WINDOW,42017534,NOKM6,PASS_DEFINITION_METADATA_PRESENT_FOR_SELECTED_INSTRUMENT_ID,XCME,USD,NO,NOK,FUT,F,2024-12-16T22:30:00Z,2026-06-15T14:16:00Z,2026,6,255,NOK,2000000,2.5e-05,5e-05,2147483647,PASS_STATIC_EXCHANGE_NORMALIZATION,PASS_STATIC_CURRENCY_MATCH,PASS_APPENDIX_MULTIPLIER_MATCHES_DATABENTO_CONTRACT_FIELD,PASS_ACTIVE_LISTED_AT_PROVIDER_METADATA_ASOF_FROM_DATABENTO_DEFINITION,SELECTED_LATEST_FRONT_DATED_CONTRACT_FROM_DATABENTO_CONTINUOUS_SAFE_WINDOW,STATIC_CONTRACT_IDENTITY_AND_DATED_CONTRACT_SELECTED_NOT_MARKET_READY,SESSION_ROLL_PROVIDER_CONDITION_AND_DATA_INTAKE_SHAPE_GATE_BEFORE_OHLCV,NO_MARKET_ROW_ACCESS,NO,NOT_STRATEGY_INPUT_NOT_BACKTEST_READY,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Provider definition and continuous-front symbology selected a dated contract; still not OHLCV/data-ready.
APPENDIX_C_179_008,179,Major FX futures,NZD/USD,NZD,GLOBEX,USD,100000,DATABENTO_ALIAS_STATIC_MAPPING_RESOLVED_NOT_DATA_READY,GLBX.MDP3,6N.c.0,2026-05-27,2026-05-29,PASS_ONE_FRONT_INSTRUMENT_ID_FROM_CONTINUOUS_SYMBOL_SAFE_WINDOW,42025128,6NM6,PASS_DEFINITION_METADATA_PRESENT_FOR_SELECTED_INSTRUMENT_ID,XCME,USD,6N,6N,FUT,F,2024-12-16T22:30:00Z,2026-06-15T14:16:00Z,2026,6,255,NZD,100000,5e-05,0.0005,2147483647,PASS_STATIC_EXCHANGE_NORMALIZATION,PASS_STATIC_CURRENCY_MATCH,PASS_APPENDIX_MULTIPLIER_MATCHES_DATABENTO_CONTRACT_FIELD,PASS_ACTIVE_LISTED_AT_PROVIDER_METADATA_ASOF_FROM_DATABENTO_DEFINITION,SELECTED_LATEST_FRONT_DATED_CONTRACT_FROM_DATABENTO_CONTINUOUS_SAFE_WINDOW,STATIC_CONTRACT_IDENTITY_AND_DATED_CONTRACT_SELECTED_NOT_MARKET_READY,SESSION_ROLL_PROVIDER_CONDITION_AND_DATA_INTAKE_SHAPE_GATE_BEFORE_OHLCV,NO_MARKET_ROW_ACCESS,NO,NOT_STRATEGY_INPUT_NOT_BACKTEST_READY,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Provider definition and continuous-front symbology selected a dated contract; still not OHLCV/data-ready.
APPENDIX_C_179_009,179,Major FX futures,SEK/USD,SEK,GLOBEX,USD,2000000,DATABENTO_EXACT_METADATA_CANDIDATE_NOT_DATA_READY,GLBX.MDP3,SEK.c.0,2026-05-27,2026-05-29,PASS_ONE_FRONT_INSTRUMENT_ID_FROM_CONTINUOUS_SYMBOL_SAFE_WINDOW,42017080,SEKM6,PASS_DEFINITION_METADATA_PRESENT_FOR_SELECTED_INSTRUMENT_ID,XCME,USD,SE,SEK,FUT,F,2024-12-16T22:30:00Z,2026-06-15T14:16:00Z,2026,6,255,SEK,2000000,2.5e-05,5e-05,2147483647,PASS_STATIC_EXCHANGE_NORMALIZATION,PASS_STATIC_CURRENCY_MATCH,PASS_APPENDIX_MULTIPLIER_MATCHES_DATABENTO_CONTRACT_FIELD,PASS_ACTIVE_LISTED_AT_PROVIDER_METADATA_ASOF_FROM_DATABENTO_DEFINITION,SELECTED_LATEST_FRONT_DATED_CONTRACT_FROM_DATABENTO_CONTINUOUS_SAFE_WINDOW,STATIC_CONTRACT_IDENTITY_AND_DATED_CONTRACT_SELECTED_NOT_MARKET_READY,SESSION_ROLL_PROVIDER_CONDITION_AND_DATA_INTAKE_SHAPE_GATE_BEFORE_OHLCV,NO_MARKET_ROW_ACCESS,NO,NOT_STRATEGY_INPUT_NOT_BACKTEST_READY,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Provider definition and continuous-front symbology selected a dated contract; still not OHLCV/data-ready.
APPENDIX_C_180_001,180,Cross and EM FX futures,EUR/GBP,RP,GLOBEX,GBP,125000,DATABENTO_EXACT_METADATA_CANDIDATE_NOT_DATA_READY,GLBX.MDP3,RP.c.0,2026-05-27,2026-05-29,PASS_ONE_FRONT_INSTRUMENT_ID_FROM_CONTINUOUS_SYMBOL_SAFE_WINDOW,42076764,RPM6,PASS_DEFINITION_METADATA_PRESENT_FOR_SELECTED_INSTRUMENT_ID,XCME,GBP,FB,RP,FUT,F,2024-12-16T22:30:00Z,2026-06-15T14:16:00Z,2026,6,255,EUR,125000,5e-05,6.25e-05,2147483647,PASS_STATIC_EXCHANGE_NORMALIZATION,PASS_STATIC_CURRENCY_MATCH,PASS_APPENDIX_MULTIPLIER_MATCHES_DATABENTO_CONTRACT_FIELD,PASS_ACTIVE_LISTED_AT_PROVIDER_METADATA_ASOF_FROM_DATABENTO_DEFINITION,SELECTED_LATEST_FRONT_DATED_CONTRACT_FROM_DATABENTO_CONTINUOUS_SAFE_WINDOW,STATIC_CONTRACT_IDENTITY_AND_DATED_CONTRACT_SELECTED_NOT_MARKET_READY,SESSION_ROLL_PROVIDER_CONDITION_AND_DATA_INTAKE_SHAPE_GATE_BEFORE_OHLCV,NO_MARKET_ROW_ACCESS,NO,NOT_STRATEGY_INPUT_NOT_BACKTEST_READY,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Provider definition and continuous-front symbology selected a dated contract; still not OHLCV/data-ready.
APPENDIX_C_180_002,180,Cross and EM FX futures,EUR/JPY,RY,GLOBEX,JPY,125000,DATABENTO_EXACT_METADATA_CANDIDATE_NOT_DATA_READY,GLBX.MDP3,RY.c.0,2026-05-27,2026-05-29,PASS_ONE_FRONT_INSTRUMENT_ID_FROM_CONTINUOUS_SYMBOL_SAFE_WINDOW,42044970,RYM6,PASS_DEFINITION_METADATA_PRESENT_FOR_SELECTED_INSTRUMENT_ID,XCME,JPY,FJ,RY,FUT,F,2024-12-16T22:30:00Z,2026-06-15T14:16:00Z,2026,6,255,EUR,125000,0.01,12.5,2147483647,PASS_STATIC_EXCHANGE_NORMALIZATION,PASS_STATIC_CURRENCY_MATCH,PASS_APPENDIX_MULTIPLIER_MATCHES_DATABENTO_CONTRACT_FIELD,PASS_ACTIVE_LISTED_AT_PROVIDER_METADATA_ASOF_FROM_DATABENTO_DEFINITION,SELECTED_LATEST_FRONT_DATED_CONTRACT_FROM_DATABENTO_CONTINUOUS_SAFE_WINDOW,STATIC_CONTRACT_IDENTITY_AND_DATED_CONTRACT_SELECTED_NOT_MARKET_READY,SESSION_ROLL_PROVIDER_CONDITION_AND_DATA_INTAKE_SHAPE_GATE_BEFORE_OHLCV,NO_MARKET_ROW_ACCESS,NO,NOT_STRATEGY_INPUT_NOT_BACKTEST_READY,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Provider definition and continuous-front symbology selected a dated contract; still not OHLCV/data-ready.
APPENDIX_C_180_003,180,Cross and EM FX futures,BRE/USD,BRE,GLOBEX,USD,100000,DATABENTO_NO_COVERAGE_CANDIDATE_FAIL_CLOSED,,,2026-05-27,2026-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,PRESERVED_FAIL_CLOSED_NOT_IN_69_DATABENTO_STATIC_PROVIDER_CANDIDATES,SEPARATE_PROVIDER_COVERAGE_OR_ALIAS_NORMALIZATION_GATE_REQUIRED,NO_MARKET_ROW_ACCESS,NO,NOT_STRATEGY_INPUT_NOT_BACKTEST_READY,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Row preserved from post-alias provider coverage patch; not part of the 69-candidate contract identity attempt.
APPENDIX_C_180_004,180,Cross and EM FX futures,USD/Offshore CNH,UC,SGX,CNH,100000,DATABENTO_EXACT_METADATA_CANDIDATE_NOT_DATA_READY,IFLL.IMPACT,UC.c.0,2026-05-27,2026-05-29,PASS_ONE_FRONT_INSTRUMENT_ID_FROM_CONTINUOUS_SYMBOL_SAFE_WINDOW,6708003,UC  FMM0026!,PASS_DEFINITION_METADATA_PRESENT_FOR_SELECTED_INSTRUMENT_ID,IFLO,EUR,,UC,FUT,F,,2026-06-18T00:00:00Z,2026,6,18,share,1000,0.0001,,2147483647,REVIEW_REQUIRED_EXCHANGE_NORMALIZATION_CONFLICT,REVIEW_REQUIRED_CURRENCY_MISMATCH,REVIEW_REQUIRED_APPENDIX_MULTIPLIER_DIFFERS_FROM_DATABENTO_UNIT_QTY,REVIEW_REQUIRED_ACTIVE_LISTED_FIELDS_INCOMPLETE,SELECTED_LATEST_FRONT_DATED_CONTRACT_FROM_DATABENTO_CONTINUOUS_SAFE_WINDOW,STATIC_DATED_CONTRACT_SELECTED_BUT_CONTRACT_IDENTITY_REQUIRES_REVIEW_OR_FAIL_CLOSED,CONTRACT_IDENTITY_REVIEW_OR_PRODUCT_SPEC_RECONCILIATION_BEFORE_OHLCV,NO_MARKET_ROW_ACCESS,NO,NOT_STRATEGY_INPUT_NOT_BACKTEST_READY,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,REVIEW_REQUIRED_EXCHANGE_NORMALIZATION_CONFLICT; REVIEW_REQUIRED_CURRENCY_MISMATCH; REVIEW_REQUIRED_APPENDIX_MULTIPLIER_DIFFERS_FROM_DATABENTO_UNIT_QTY; REVIEW_REQUIRED_ACTIVE_LISTED_FIELDS_INCOMPLETE
APPENDIX_C_180_005,180,Cross and EM FX futures,INR/USD,SIR,GLOBEX,USD,5000000,DATABENTO_EXACT_METADATA_CANDIDATE_NOT_DATA_READY,GLBX.MDP3,SIR.c.0,2026-05-27,2026-05-29,PASS_ONE_FRONT_INSTRUMENT_ID_FROM_CONTINUOUS_SYMBOL_SAFE_WINDOW,42009488,SIRM6,PASS_DEFINITION_METADATA_PRESENT_FOR_SELECTED_INSTRUMENT_ID,XCME,USD,6P,SIR,FUT,F,2024-06-26T21:30:00Z,2026-06-25T07:30:00Z,2026,6,255,INR,5000000,0.01,0.05,2147483647,PASS_STATIC_EXCHANGE_NORMALIZATION,PASS_STATIC_CURRENCY_MATCH,PASS_APPENDIX_MULTIPLIER_MATCHES_DATABENTO_CONTRACT_FIELD,PASS_ACTIVE_LISTED_AT_PROVIDER_METADATA_ASOF_FROM_DATABENTO_DEFINITION,SELECTED_LATEST_FRONT_DATED_CONTRACT_FROM_DATABENTO_CONTINUOUS_SAFE_WINDOW,STATIC_CONTRACT_IDENTITY_AND_DATED_CONTRACT_SELECTED_NOT_MARKET_READY,SESSION_ROLL_PROVIDER_CONDITION_AND_DATA_INTAKE_SHAPE_GATE_BEFORE_OHLCV,NO_MARKET_ROW_ACCESS,NO,NOT_STRATEGY_INPUT_NOT_BACKTEST_READY,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Provider definition and continuous-front symbology selected a dated contract; still not OHLCV/data-ready.
APPENDIX_C_180_006,180,Cross and EM FX futures,MXP/USD,MXP,GLOBEX,USD,500000,DATABENTO_EXACT_METADATA_CANDIDATE_NOT_DATA_READY,GLBX.MDP3,MXP.c.0,2026-05-27,2026-05-29,PASS_ONE_FRONT_INSTRUMENT_ID_FROM_CONTINUOUS_SYMBOL_SAFE_WINDOW,42045952,MXPK6,PASS_DEFINITION_METADATA_PRESENT_FOR_SELECTED_INSTRUMENT_ID,XCME,USD,XD,MXP,FUT,F,2025-11-28T22:01:00Z,2026-05-29T15:00:00Z,2026,5,255,IPNT,2500,0.0005,0.000125,2147483647,PASS_STATIC_EXCHANGE_NORMALIZATION,PASS_STATIC_CURRENCY_MATCH,REVIEW_REQUIRED_APPENDIX_MULTIPLIER_DIFFERS_FROM_DATABENTO_UNIT_QTY,PASS_ACTIVE_LISTED_AT_PROVIDER_METADATA_ASOF_FROM_DATABENTO_DEFINITION,SELECTED_LATEST_FRONT_DATED_CONTRACT_FROM_DATABENTO_CONTINUOUS_SAFE_WINDOW,STATIC_DATED_CONTRACT_SELECTED_BUT_CONTRACT_IDENTITY_REQUIRES_REVIEW_OR_FAIL_CLOSED,CONTRACT_IDENTITY_REVIEW_OR_PRODUCT_SPEC_RECONCILIATION_BEFORE_OHLCV,NO_MARKET_ROW_ACCESS,NO,NOT_STRATEGY_INPUT_NOT_BACKTEST_READY,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,REVIEW_REQUIRED_APPENDIX_MULTIPLIER_DIFFERS_FROM_DATABENTO_UNIT_QTY
APPENDIX_C_180_007,180,Cross and EM FX futures,RUR/USD,RUR,GLOBEX,USD,2500000,DATABENTO_NO_COVERAGE_CANDIDATE_FAIL_CLOSED,,,2026-05-27,2026-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,PRESERVED_FAIL_CLOSED_NOT_IN_69_DATABENTO_STATIC_PROVIDER_CANDIDATES,SEPARATE_PROVIDER_COVERAGE_OR_ALIAS_NORMALIZATION_GATE_REQUIRED,NO_MARKET_ROW_ACCESS,NO,NOT_STRATEGY_INPUT_NOT_BACKTEST_READY,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Row preserved from post-alias provider coverage patch; not part of the 69-candidate contract identity attempt.
APPENDIX_C_180_008,180,Cross and EM FX futures,USD/SGD,SND,SGX,SGD,100000,DATABENTO_NO_COVERAGE_CANDIDATE_FAIL_CLOSED,,,2026-05-27,2026-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,PRESERVED_FAIL_CLOSED_NOT_IN_69_DATABENTO_STATIC_PROVIDER_CANDIDATES,SEPARATE_PROVIDER_COVERAGE_OR_ALIAS_NORMALIZATION_GATE_REQUIRED,NO_MARKET_ROW_ACCESS,NO,NOT_STRATEGY_INPUT_NOT_BACKTEST_READY,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Row preserved from post-alias provider coverage patch; not part of the 69-candidate contract identity attempt.
APPENDIX_C_181_001,181,Metal and crypto futures,Aluminium,ALI,NYMEX,USD,25,DATABENTO_EXACT_METADATA_CANDIDATE_NOT_DATA_READY,GLBX.MDP3,ALI.c.0,2026-05-27,2026-05-29,PASS_SELECTED_LATEST_FRONT_INSTRUMENT_ID_BUT_MULTIPLE_INTERVALS_REQUIRE_ROLL_BOUNDARY_REVIEW,22115,ALIM6,PASS_DEFINITION_METADATA_PRESENT_FOR_SELECTED_INSTRUMENT_ID,XCEC,USD,AL,ALI,FUT,F,2021-06-29T21:30:00Z,2026-06-26T15:30:00Z,2026,6,255,MTONS,25,0.25,0.0625,2147483647,PASS_STATIC_EXCHANGE_NORMALIZATION,PASS_STATIC_CURRENCY_MATCH,PASS_APPENDIX_MULTIPLIER_MATCHES_DATABENTO_CONTRACT_FIELD,PASS_ACTIVE_LISTED_AT_PROVIDER_METADATA_ASOF_FROM_DATABENTO_DEFINITION,SELECTED_LATEST_FRONT_DATED_CONTRACT_FROM_DATABENTO_CONTINUOUS_SAFE_WINDOW,STATIC_DATED_CONTRACT_SELECTED_BUT_CONTRACT_IDENTITY_REQUIRES_REVIEW_OR_FAIL_CLOSED,CONTRACT_IDENTITY_REVIEW_OR_PRODUCT_SPEC_RECONCILIATION_BEFORE_OHLCV,NO_MARKET_ROW_ACCESS,NO,NOT_STRATEGY_INPUT_NOT_BACKTEST_READY,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,PASS_SELECTED_LATEST_FRONT_INSTRUMENT_ID_BUT_MULTIPLE_INTERVALS_REQUIRE_ROLL_BOUNDARY_REVIEW
