gate,window_label,evidence_class_before_reconciliation,entry_bar_end_utc,exit_bar_end_utc,entry_completed_trading_date,exit_completed_trading_date,entry_year,entry_raw_symbol,exit_raw_symbol,entry_continuous_close,exit_continuous_close,price_change_points,capped_forecast,unit_no_ladder_contracts,m1_ladder_contracts,unit_side,m1_ladder_side,unit_position_bucket,m1_ladder_position_bucket,unit_position_change_from_previous_pnl_row,m1_ladder_position_change_from_previous_pnl_row,unit_total_fee_sides,m1_ladder_total_fee_sides,unit_gross_pnl_usd,unit_estimated_etf_fee_usd,unit_net_after_etf_fees_usd,m1_ladder_gross_pnl_usd,m1_ladder_estimated_etf_fee_usd,m1_ladder_net_after_etf_fees_usd,net_delta_m1_ladder_minus_unit_usd,gross_delta_m1_ladder_minus_unit_usd,fee_delta_m1_ladder_minus_unit_usd,unit_cumulative_net_after_etf_fees_usd,m1_ladder_cumulative_net_after_etf_fees_usd,same_input_status,lane,s27_opposes_trend,relative_volatility_v,quantile_q,vol_multiplier_m_ewma10,s27_trend_forecast_proxy_fast_minus_slow,s26_raw_forecast,adjusted_raw_forecast,forecast_status
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-03-14T23:00:00Z,2023-03-15T00:00:00Z,2023-03-15,2023-03-15,2023,ZNM3,ZNM3,115.203125,115.1875,-0.015625,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,3089.6700000000033,8280.684999999938,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,1.9757015989789222,0.934018851756641,0.8352072285501124,-0.7837793696728994,0.09443222016960817,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-03-15T00:00:00Z,2023-03-15T01:00:00Z,2023-03-15,2023-03-15,2023,ZNM3,ZNM3,115.1875,115.25,0.0625,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3089.6700000000033,8280.684999999938,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,1.9757015989789222,0.934018851756641,0.8352072285501124,-0.7837793696728994,0.07337148011308159,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-03-15T01:00:00Z,2023-03-15T02:00:00Z,2023-03-15,2023-03-15,2023,ZNM3,ZNM3,115.25,115.28125,0.03125,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3089.6700000000033,8280.684999999938,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,1.9757015989789222,0.934018851756641,0.8352072285501124,-0.7837793696728994,0.007247653408740007,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-03-15T02:00:00Z,2023-03-15T03:00:00Z,2023-03-15,2023-03-15,2023,ZNM3,ZNM3,115.28125,115.359375,0.078125,-0.43048730304975225,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3089.6700000000033,8280.684999999938,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,NO,1.9757015989789222,0.934018851756641,0.8352072285501124,-0.7837793696728994,-0.01600156439417333,-0.013364622250123664,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-03-15T03:00:00Z,2023-03-15T04:00:00Z,2023-03-15,2023-03-15,2023,ZNM3,ZNM3,115.359375,115.328125,-0.03125,-1.6870371020169828,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,3089.6700000000033,8280.684999999938,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,NO,1.9757015989789222,0.934018851756641,0.8352072285501124,-0.7837793696728994,-0.06275104292943467,-0.052410124653722266,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-03-15T04:00:00Z,2023-03-15T05:00:00Z,2023-03-15,2023-03-15,2023,ZNM3,ZNM3,115.328125,115.234375,-0.09375,-0.5647484169656587,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,3089.6700000000033,8280.684999999938,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,NO,1.9757015989789222,0.934018851756641,0.8352072285501124,-0.7837793696728994,-0.021000695286289783,-0.0175399325076875,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-03-15T05:00:00Z,2023-03-15T06:00:00Z,2023-03-15,2023-03-15,2023,ZNM3,ZNM3,115.234375,115.25,0.015625,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3089.6700000000033,8280.684999999938,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,1.9757015989789222,0.934018851756641,0.8352072285501124,-0.7837793696728994,0.048499536475816285,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-03-15T06:00:00Z,2023-03-15T07:00:00Z,2023-03-15,2023-03-15,2023,ZNM3,ZNM3,115.25,115.28125,0.03125,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3089.6700000000033,8280.684999999938,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,1.9757015989789222,0.934018851756641,0.8352072285501124,-0.7837793696728994,0.021916357650553664,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-03-15T07:00:00Z,2023-03-15T08:00:00Z,2023-03-15,2023-03-15,2023,ZNM3,ZNM3,115.28125,115.09375,-0.1875,-0.16740090421426268,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,3089.6700000000033,8280.684999999938,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,NO,1.9757015989789222,0.934018851756641,0.8352072285501124,-0.7837793696728994,-0.006222428232959487,-0.005197017039302067,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-03-15T08:00:00Z,2023-03-15T09:00:00Z,2023-03-15,2023-03-15,2023,ZNM3,ZNM3,115.09375,115.28125,0.1875,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3089.6700000000033,8280.684999999938,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,1.9757015989789222,0.934018851756641,0.8352072285501124,-0.7837793696728994,0.12085171451136034,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-03-15T09:00:00Z,2023-03-15T10:00:00Z,2023-03-15,2023-03-15,2023,ZNM3,ZNM3,115.28125,115.703125,0.421875,-1.1953514863140795,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3089.6700000000033,8280.684999999938,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,NO,1.9757015989789222,0.934018851756641,0.8352072285501124,-0.7837793696728994,-0.0444321903257503,-0.037110086540381025,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-03-15T10:00:00Z,2023-03-15T11:00:00Z,2023-03-15,2023-03-15,2023,ZNM3,ZNM3,115.703125,116.421875,0.71875,-8.332826595879334,-1,-2,SHORT,SHORT,1,2,-1,-2,1,2,-718.75,1.51,-720.26,-1437.5,3.02,-1440.52,-720.26,-718.75,1.51,2369.410000000003,6840.164999999937,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,NO,1.9757015989789222,0.934018851756641,0.8352072285501124,-0.7837793696728994,-0.3108714602171574,-0.2596420907232986,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-03-15T11:00:00Z,2023-03-15T12:00:00Z,2023-03-15,2023-03-15,2023,ZNM3,ZNM3,116.421875,116.34375,-0.078125,-18.28556220058818,-2,-4,SHORT,SHORT,2,4_PLUS,-1,-2,1,2,156.25,1.51,154.74,312.5,3.02,309.48,154.74,156.25,1.51,2524.1500000000033,7149.644999999938,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,NO,1.9757015989789222,0.934018851756641,0.8352072285501124,-0.7837793696728994,-0.6864143068114288,-0.57329819082912,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-03-15T12:00:00Z,2023-03-15T13:00:00Z,2023-03-15,2023-03-15,2023,ZNM3,ZNM3,116.34375,116.875,0.53125,-10.810168044783854,-1,-2,SHORT,SHORT,1,2,1,2,1,2,-531.25,1.51,-532.76,-1062.5,3.02,-1065.52,-532.76,-531.25,1.51,1991.390000000003,6084.124999999938,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,NO,1.9757015989789222,0.934018851756641,0.8352072285501124,-0.7837793696728994,-0.4055262045409478,-0.338698417399091,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-03-15T13:00:00Z,2023-03-15T14:00:00Z,2023-03-15,2023-03-15,2023,ZNM3,ZNM3,116.875,117.390625,0.515625,-16.572176408138265,-2,-3,SHORT,SHORT,2,3,-1,-1,1,1,-1031.25,1.51,-1032.76,-1546.875,1.51,-1548.385,-515.625,-515.625,0.0,958.6300000000032,4535.739999999938,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,NO,1.9757015989789222,0.934018851756641,0.8352072285501124,-0.7837793696728994,-0.6245174696939557,-0.5216015050442175,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-03-15T14:00:00Z,2023-03-15T15:00:00Z,2023-03-15,2023-03-15,2023,ZNM3,ZNM3,117.390625,117.375,-0.015625,-20.0,-2,-4,SHORT,SHORT,2,4_PLUS,0,-1,0,1,31.25,0.0,31.25,62.5,1.51,60.99,29.740000000000002,31.25,1.51,989.8800000000032,4596.729999999938,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,NO,1.9757015989789222,0.934018851756641,0.8352072285501124,-0.7837793696728994,-0.7600949797959657,-0.6348368215102422,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-03-15T15:00:00Z,2023-03-15T16:00:00Z,2023-03-15,2023-03-15,2023,ZNM3,ZNM3,117.375,117.421875,0.046875,-13.114052126288556,-1,-3,SHORT,SHORT,1,3,1,1,1,1,-46.875,1.51,-48.385,-140.625,1.51,-142.135,-93.75,-93.75,0.0,941.4950000000032,4454.5949999999375,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,NO,1.9757015989789222,0.934018851756641,0.8352072285501124,-0.7837793696728994,-0.4963133198639724,-0.41452447237609386,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-03-15T16:00:00Z,2023-03-15T17:00:00Z,2023-03-15,2023-03-15,2023,ZNM3,ZNM3,117.421875,117.453125,0.03125,-9.564598253387407,-1,-2,SHORT,SHORT,1,2,0,1,0,1,-31.25,0.0,-31.25,-62.5,1.51,-64.01,-32.760000000000005,-31.25,1.51,910.2450000000032,4390.584999999937,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,NO,1.9757015989789222,0.934018851756641,0.8352072285501124,-0.7837793696728994,-0.3621255465759674,-0.3024498741429084,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-03-15T17:00:00Z,2023-03-15T18:00:00Z,2023-03-15,2023-03-15,2023,ZNM3,ZNM3,117.453125,117.125,-0.328125,-6.924813861909167,-1,-1,SHORT,SHORT,1,1,0,1,0,1,328.125,0.0,328.125,328.125,1.51,326.615,-1.509999999999991,0.0,1.51,1238.370000000003,4717.199999999937,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,NO,1.9757015989789222,0.934018851756641,0.8352072285501124,-0.7837793696728994,-0.2622503643839593,-0.21903340002338378,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-03-15T18:00:00Z,2023-03-15T19:00:00Z,2023-03-15,2023-03-15,2023,ZNM3,ZNM3,117.125,116.796875,-0.328125,0.0,0,0,FLAT,FLAT,0,0,1,1,1,1,-0.0,1.51,-1.51,-0.0,1.51,-1.51,0.0,0.0,0.0,1236.8600000000033,4715.689999999937,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,1.9757015989789222,0.934018851756641,0.8352072285501124,-0.7837793696728994,0.04391642374403659,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-03-15T19:00:00Z,2023-03-15T20:00:00Z,2023-03-15,2023-03-15,2023,ZNM3,ZNM3,116.796875,116.9375,0.140625,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1236.8600000000033,4715.689999999937,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,1.9757015989789222,0.934018851756641,0.8352072285501124,-0.7837793696728994,0.24802761582935773,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-03-15T20:00:00Z,2023-03-15T21:00:00Z,2023-03-15,2023-03-15,2023,ZNM3,ZNM3,116.9375,117.0,0.0625,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1236.8600000000033,4715.689999999937,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,1.9757015989789222,0.934018851756641,0.8352072285501124,-0.7837793696728994,0.07160174388624796,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-03-15T21:00:00Z,2023-03-15T23:00:00Z,2023-03-15,2023-03-16,2023,ZNM3,ZNM3,117.0,116.859375,-0.140625,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1236.8600000000033,4715.689999999937,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,1.9757015989789222,0.934018851756641,0.8352072285501124,-0.7837793696728994,0.0060678292575033765,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-03-15T23:00:00Z,2023-03-16T00:00:00Z,2023-03-16,2023-03-16,2023,ZNM3,ZNM3,116.859375,117.0625,0.203125,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1236.8600000000033,4715.689999999937,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,2.5560219471801116,0.9794520547945206,0.7798644447788591,-0.49258586871208365,0.09779521950501646,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-03-16T00:00:00Z,2023-03-16T01:00:00Z,2023-03-16,2023-03-16,2023,ZNM3,ZNM3,117.0625,116.640625,-0.421875,-1.342087528087038,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1236.8600000000033,4715.689999999937,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,NO,2.5560219471801116,0.9794520547945206,0.7798644447788591,-0.49258586871208365,-0.07021985366331762,-0.05476196718959593,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-03-16T01:00:00Z,2023-03-16T02:00:00Z,2023-03-16,2023-03-16,2023,ZNM3,ZNM3,116.640625,116.765625,0.125,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1236.8600000000033,4715.689999999937,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,2.5560219471801116,0.9794520547945206,0.7798644447788591,-0.49258586871208365,0.23443676422445492,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-03-16T02:00:00Z,2023-03-16T03:00:00Z,2023-03-16,2023-03-16,2023,ZNM3,ZNM3,116.765625,116.78125,0.015625,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1236.8600000000033,4715.689999999937,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,2.5560219471801116,0.9794520547945206,0.7798644447788591,-0.49258586871208365,0.07295784281630802,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-03-16T03:00:00Z,2023-03-16T04:00:00Z,2023-03-16,2023-03-16,2023,ZNM3,ZNM3,116.78125,116.796875,0.015625,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1236.8600000000033,4715.689999999937,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,2.5560219471801116,0.9794520547945206,0.7798644447788591,-0.49258586871208365,0.038221895210881485,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-03-16T04:00:00Z,2023-03-16T05:00:00Z,2023-03-16,2023-03-16,2023,ZNM3,ZNM3,116.796875,116.71875,-0.078125,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1236.8600000000033,4715.689999999937,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,2.5560219471801116,0.9794520547945206,0.7798644447788591,-0.49258586871208365,0.015064596807263797,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-03-16T05:00:00Z,2023-03-16T06:00:00Z,2023-03-16,2023-03-16,2023,ZNM3,ZNM3,116.71875,116.765625,0.046875,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1236.8600000000033,4715.689999999937,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,2.5560219471801116,0.9794520547945206,0.7798644447788591,-0.49258586871208365,0.06212639787152341,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-03-16T06:00:00Z,2023-03-16T07:00:00Z,2023-03-16,2023-03-16,2023,ZNM3,ZNM3,116.765625,116.78125,0.015625,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1236.8600000000033,4715.689999999937,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,2.5560219471801116,0.9794520547945206,0.7798644447788591,-0.49258586871208365,0.010167598581020343,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-03-16T07:00:00Z,2023-03-16T08:00:00Z,2023-03-16,2023-03-16,2023,ZNM3,ZNM3,116.78125,116.640625,-0.140625,-0.06970440687162041,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1236.8600000000033,4715.689999999937,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,NO,2.5560219471801116,0.9794520547945206,0.7798644447788591,-0.49258586871208365,-0.003638267612643631,-0.00283735555169123,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-03-16T08:00:00Z,2023-03-16T09:00:00Z,2023-03-16,2023-03-16,2023,ZNM3,ZNM3,116.640625,116.671875,0.03125,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1236.8600000000033,4715.689999999937,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,2.5560219471801116,0.9794520547945206,0.7798644447788591,-0.49258586871208365,0.09132448825823758,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-03-16T09:00:00Z,2023-03-16T10:00:00Z,2023-03-16,2023-03-16,2023,ZNM3,ZNM3,116.671875,116.703125,0.03125,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1236.8600000000033,4715.689999999937,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,2.5560219471801116,0.9794520547945206,0.7798644447788591,-0.49258586871208365,0.040049658838839264,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2023-03-16T10:00:00Z,2023-03-16T11:00:00Z,2023-03-16,2023-03-16,2023,ZNM3,ZNM3,116.703125,116.890625,0.1875,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1236.8600000000033,4715.689999999937,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,2.5560219471801116,0.9794520547945206,0.7798644447788591,-0.49258586871208365,0.00586643922591179,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
