"row_id","appendix_table","source_group","descriptive_name","author_market_code","source_exchange","lane_class","ninjatrader_mapping_status","prior_databento_coverage_classification","final_databento_coverage_classification","databento_dataset_candidate","prior_databento_symbol_candidate","final_databento_symbol_candidate","alias_evidence_status","alias_official_product_code","alias_remaining_blocker","final_databento_provider_patch_status","pre_real_data_readiness_status","next_required_gate_after_alias_patch","allowed_next_action_before_real_data","hard_blocker_before_ohlcv","market_row_access_status","ohlcv_download_authorized","strategy_use_status","substitution_policy","notes"
"APPENDIX_C_177_004","177","Asian equity index futures","Indian NIFTY","NIFTY","SGX","SOURCE_NATIVE_FUTURES","MAPPED_SOURCE_NATIVE_REQUIRES_REVIEW","DATABENTO_UNAVAILABLE_NO_RELEVANT_DATASET_IDENTIFIED_FROM_PUBLISHER_LIST","DATABENTO_UNAVAILABLE_NO_RELEVANT_DATASET_IDENTIFIED_FROM_PUBLISHER_LIST","","","","NOT_ALIAS_ROW","","","DATABENTO_NO_COVERAGE_CANDIDATE_FAIL_CLOSED","BLOCKED_OR_UNRESOLVED_BEFORE_DATA_ACCESS","ALTERNATE_PROVIDER_OR_SOURCE_BLOCKAGE_DECISION_GATE","NO_PROVIDER_DATA_ACCESS_FOR_THIS_ROW_WITHOUT_NEW_EVIDENCE","NO_DATABENTO_METADATA_CANDIDATE_FOUND","NO_MARKET_ROW_ACCESS","NO","NOT_STRATEGY_INPUT_NOT_BACKTEST_READY","FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT","Patch derives from Databento metadata/symbology coverage only; continuous symbology is coverage evidence only, not source data or roll authority."
"APPENDIX_C_177_005","177","Asian equity index futures","Japan NIKKEI","N225M","Osaka","SOURCE_NATIVE_FUTURES","BLOCKED_UNAVAILABLE","DATABENTO_UNAVAILABLE_NO_RELEVANT_DATASET_IDENTIFIED_FROM_PUBLISHER_LIST","DATABENTO_UNAVAILABLE_NO_RELEVANT_DATASET_IDENTIFIED_FROM_PUBLISHER_LIST","","","","NOT_ALIAS_ROW","","","DATABENTO_NO_COVERAGE_CANDIDATE_FAIL_CLOSED","BLOCKED_OR_UNRESOLVED_BEFORE_DATA_ACCESS","ALTERNATE_PROVIDER_OR_SOURCE_BLOCKAGE_DECISION_GATE","NO_PROVIDER_DATA_ACCESS_FOR_THIS_ROW_WITHOUT_NEW_EVIDENCE","NO_DATABENTO_METADATA_CANDIDATE_FOUND","NO_MARKET_ROW_ACCESS","NO","NOT_STRATEGY_INPUT_NOT_BACKTEST_READY","FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT","Patch derives from Databento metadata/symbology coverage only; continuous symbology is coverage evidence only, not source data or roll authority."
"APPENDIX_C_177_006","177","Asian equity index futures","Japan NIKKEI 400","JPNK400","Osaka","SOURCE_NATIVE_FUTURES","BLOCKED_UNAVAILABLE","DATABENTO_UNAVAILABLE_NO_RELEVANT_DATASET_IDENTIFIED_FROM_PUBLISHER_LIST","DATABENTO_UNAVAILABLE_NO_RELEVANT_DATASET_IDENTIFIED_FROM_PUBLISHER_LIST","","","","NOT_ALIAS_ROW","","","DATABENTO_NO_COVERAGE_CANDIDATE_FAIL_CLOSED","BLOCKED_OR_UNRESOLVED_BEFORE_DATA_ACCESS","ALTERNATE_PROVIDER_OR_SOURCE_BLOCKAGE_DECISION_GATE","NO_PROVIDER_DATA_ACCESS_FOR_THIS_ROW_WITHOUT_NEW_EVIDENCE","NO_DATABENTO_METADATA_CANDIDATE_FOUND","NO_MARKET_ROW_ACCESS","NO","NOT_STRATEGY_INPUT_NOT_BACKTEST_READY","FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT","Patch derives from Databento metadata/symbology coverage only; continuous symbology is coverage evidence only, not source data or roll authority."
"APPENDIX_C_177_007","177","Asian equity index futures","Japan Mothers index","TSEMOTHR","Osaka","SOURCE_NATIVE_FUTURES","BLOCKED_UNAVAILABLE","DATABENTO_UNAVAILABLE_NO_RELEVANT_DATASET_IDENTIFIED_FROM_PUBLISHER_LIST","DATABENTO_UNAVAILABLE_NO_RELEVANT_DATASET_IDENTIFIED_FROM_PUBLISHER_LIST","","","","NOT_ALIAS_ROW","","","DATABENTO_NO_COVERAGE_CANDIDATE_FAIL_CLOSED","BLOCKED_OR_UNRESOLVED_BEFORE_DATA_ACCESS","ALTERNATE_PROVIDER_OR_SOURCE_BLOCKAGE_DECISION_GATE","NO_PROVIDER_DATA_ACCESS_FOR_THIS_ROW_WITHOUT_NEW_EVIDENCE","NO_DATABENTO_METADATA_CANDIDATE_FOUND","NO_MARKET_ROW_ACCESS","NO","NOT_STRATEGY_INPUT_NOT_BACKTEST_READY","FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT","Patch derives from Databento metadata/symbology coverage only; continuous symbology is coverage evidence only, not source data or roll authority."
"APPENDIX_C_177_008","177","Asian equity index futures","Japan TOPIX","MNTPX","Osaka","SOURCE_NATIVE_FUTURES","BLOCKED_UNAVAILABLE","DATABENTO_UNAVAILABLE_NO_RELEVANT_DATASET_IDENTIFIED_FROM_PUBLISHER_LIST","DATABENTO_UNAVAILABLE_NO_RELEVANT_DATASET_IDENTIFIED_FROM_PUBLISHER_LIST","","","","NOT_ALIAS_ROW","","","DATABENTO_NO_COVERAGE_CANDIDATE_FAIL_CLOSED","BLOCKED_OR_UNRESOLVED_BEFORE_DATA_ACCESS","ALTERNATE_PROVIDER_OR_SOURCE_BLOCKAGE_DECISION_GATE","NO_PROVIDER_DATA_ACCESS_FOR_THIS_ROW_WITHOUT_NEW_EVIDENCE","NO_DATABENTO_METADATA_CANDIDATE_FOUND","NO_MARKET_ROW_ACCESS","NO","NOT_STRATEGY_INPUT_NOT_BACKTEST_READY","FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT","Patch derives from Databento metadata/symbology coverage only; continuous symbology is coverage evidence only, not source data or roll authority."
"APPENDIX_C_177_009","177","Asian equity index futures","Korea KOSDAQ","KOSDQ150","Korea","SOURCE_NATIVE_FUTURES","BLOCKED_UNAVAILABLE","DATABENTO_UNAVAILABLE_NO_RELEVANT_DATASET_IDENTIFIED_FROM_PUBLISHER_LIST","DATABENTO_UNAVAILABLE_NO_RELEVANT_DATASET_IDENTIFIED_FROM_PUBLISHER_LIST","","","","NOT_ALIAS_ROW","","","DATABENTO_NO_COVERAGE_CANDIDATE_FAIL_CLOSED","BLOCKED_OR_UNRESOLVED_BEFORE_DATA_ACCESS","ALTERNATE_PROVIDER_OR_SOURCE_BLOCKAGE_DECISION_GATE","NO_PROVIDER_DATA_ACCESS_FOR_THIS_ROW_WITHOUT_NEW_EVIDENCE","NO_DATABENTO_METADATA_CANDIDATE_FOUND","NO_MARKET_ROW_ACCESS","NO","NOT_STRATEGY_INPUT_NOT_BACKTEST_READY","FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT","Patch derives from Databento metadata/symbology coverage only; continuous symbology is coverage evidence only, not source data or roll authority."
"APPENDIX_C_177_010","177","Asian equity index futures","Korea KOSPI","K200","Korea","SOURCE_NATIVE_FUTURES","BLOCKED_UNAVAILABLE","DATABENTO_UNAVAILABLE_NO_RELEVANT_DATASET_IDENTIFIED_FROM_PUBLISHER_LIST","DATABENTO_UNAVAILABLE_NO_RELEVANT_DATASET_IDENTIFIED_FROM_PUBLISHER_LIST","","","","NOT_ALIAS_ROW","","","DATABENTO_NO_COVERAGE_CANDIDATE_FAIL_CLOSED","BLOCKED_OR_UNRESOLVED_BEFORE_DATA_ACCESS","ALTERNATE_PROVIDER_OR_SOURCE_BLOCKAGE_DECISION_GATE","NO_PROVIDER_DATA_ACCESS_FOR_THIS_ROW_WITHOUT_NEW_EVIDENCE","NO_DATABENTO_METADATA_CANDIDATE_FOUND","NO_MARKET_ROW_ACCESS","NO","NOT_STRATEGY_INPUT_NOT_BACKTEST_READY","FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT","Patch derives from Databento metadata/symbology coverage only; continuous symbology is coverage evidence only, not source data or roll authority."
"APPENDIX_C_177_011","177","Asian equity index futures","MSCI Singapore","SSG","SGX","SOURCE_NATIVE_FUTURES","BLOCKED_UNAVAILABLE","DATABENTO_UNAVAILABLE_NO_RELEVANT_DATASET_IDENTIFIED_FROM_PUBLISHER_LIST","DATABENTO_UNAVAILABLE_NO_RELEVANT_DATASET_IDENTIFIED_FROM_PUBLISHER_LIST","","","","NOT_ALIAS_ROW","","","DATABENTO_NO_COVERAGE_CANDIDATE_FAIL_CLOSED","BLOCKED_OR_UNRESOLVED_BEFORE_DATA_ACCESS","ALTERNATE_PROVIDER_OR_SOURCE_BLOCKAGE_DECISION_GATE","NO_PROVIDER_DATA_ACCESS_FOR_THIS_ROW_WITHOUT_NEW_EVIDENCE","NO_DATABENTO_METADATA_CANDIDATE_FOUND","NO_MARKET_ROW_ACCESS","NO","NOT_STRATEGY_INPUT_NOT_BACKTEST_READY","FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT","Patch derives from Databento metadata/symbology coverage only; continuous symbology is coverage evidence only, not source data or roll authority."
"APPENDIX_C_177_012","177","Asian equity index futures","FTSE Taiwan","TWN","SGX","SOURCE_NATIVE_FUTURES","BLOCKED_UNAVAILABLE","DATABENTO_EXACT_METADATA_MATCH","DATABENTO_EXACT_METADATA_MATCH","IFLL.IMPACT","TWN.c.0","TWN.c.0","NOT_ALIAS_ROW","","","DATABENTO_EXACT_METADATA_CANDIDATE_NOT_DATA_READY","REQUIRES_DATABENTO_CONTRACT_IDENTITY_STATIC_LOCK_AND_DATED_CONTRACT_SELECTION_GATE","DATABENTO_EXACT_CONTRACT_IDENTITY_AND_DATASET_READINESS_GATE","STATIC_METADATA_DEFINITION_LIFECYCLE_EVIDENCE_ONLY_BEFORE_OHLCV","NO_OHLCV_OR_REAL_DATA_UNTIL_EXPLICIT_DATED_CONTRACT_AND_LIFECYCLE_LOCK","NO_MARKET_ROW_ACCESS","NO","NOT_STRATEGY_INPUT_NOT_BACKTEST_READY","FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT","Patch derives from Databento metadata/symbology coverage only; continuous symbology is coverage evidence only, not source data or roll authority."
"APPENDIX_C_178_001","178","Volatility futures","VIX","VIX","CFE","SOURCE_NATIVE_FUTURES","BLOCKED_UNAVAILABLE","DATABENTO_ALIAS_REQUIRED_METADATA_MATCH","DATABENTO_ALIAS_STATIC_MAPPING_RESOLVED","XCBF.PITCH","VX.c.0","VX.c.0","ALIAS_EQUIVALENCE_RESOLVED_STATIC_PRE_REAL_DATA","VX","REQUIRES_DATABENTO_CONTRACT_IDENTITY_AND_DATED_CONTRACT_SELECTION_GATE","DATABENTO_ALIAS_STATIC_MAPPING_RESOLVED_NOT_DATA_READY","REQUIRES_SOURCE_NATIVE_ALIAS_MAPPING_EVIDENCE_GATE_THEN_CONTRACT_IDENTITY_GATE","DATABENTO_CONTRACT_IDENTITY_STATIC_LOCK_AND_DATED_CONTRACT_SELECTION_GATE","STATIC_CONTRACT_IDENTITY_DATED_CONTRACT_LIFECYCLE_EVIDENCE_ONLY_BEFORE_OHLCV","NO_OHLCV_OR_REAL_DATA_UNTIL_EXPLICIT_DATED_CONTRACT_LIFECYCLE_SESSION_PROVIDER_CONDITION_AND_ROLL_READINESS_LOCK","NO_MARKET_ROW_ACCESS","NO","NOT_STRATEGY_INPUT_NOT_BACKTEST_READY","FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT","Post-alias patch consumes static alias evidence ledger; no OHLCV or market-row authorization."
"APPENDIX_C_178_002","178","Volatility futures","VSTOXX","V2TX","DTB","SOURCE_NATIVE_FUTURES","BLOCKED_UNAVAILABLE","DATABENTO_ALIAS_REQUIRED_METADATA_MATCH","DATABENTO_ALIAS_STATIC_MAPPING_RESOLVED","XEUR.EOBI","FVS.c.0","FVS.c.0","ALIAS_EQUIVALENCE_RESOLVED_STATIC_PRE_REAL_DATA","FVS","REQUIRES_DATABENTO_CONTRACT_IDENTITY_AND_DATED_CONTRACT_SELECTION_GATE","DATABENTO_ALIAS_STATIC_MAPPING_RESOLVED_NOT_DATA_READY","REQUIRES_SOURCE_NATIVE_ALIAS_MAPPING_EVIDENCE_GATE_THEN_CONTRACT_IDENTITY_GATE","DATABENTO_CONTRACT_IDENTITY_STATIC_LOCK_AND_DATED_CONTRACT_SELECTION_GATE","STATIC_CONTRACT_IDENTITY_DATED_CONTRACT_LIFECYCLE_EVIDENCE_ONLY_BEFORE_OHLCV","NO_OHLCV_OR_REAL_DATA_UNTIL_EXPLICIT_DATED_CONTRACT_LIFECYCLE_SESSION_PROVIDER_CONDITION_AND_ROLL_READINESS_LOCK","NO_MARKET_ROW_ACCESS","NO","NOT_STRATEGY_INPUT_NOT_BACKTEST_READY","FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT","Post-alias patch consumes static alias evidence ledger; no OHLCV or market-row authorization."
"APPENDIX_C_179_001","179","Major FX futures","AUD/USD","AUD","GLOBEX","SOURCE_NATIVE_FUTURES","BLOCKED_UNAVAILABLE","DATABENTO_OTHER_DATASET_EXACT_METADATA_MATCH","DATABENTO_OTHER_DATASET_EXACT_METADATA_MATCH","IFUS.IMPACT","AUD.c.0","AUD.c.0","NOT_ALIAS_ROW","","","DATABENTO_EXACT_METADATA_CANDIDATE_NOT_DATA_READY","REQUIRES_DATABENTO_CONTRACT_IDENTITY_STATIC_LOCK_AND_DATED_CONTRACT_SELECTION_GATE","DATABENTO_EXACT_CONTRACT_IDENTITY_AND_DATASET_READINESS_GATE","STATIC_METADATA_DEFINITION_LIFECYCLE_EVIDENCE_ONLY_BEFORE_OHLCV","NO_OHLCV_OR_REAL_DATA_UNTIL_EXPLICIT_DATED_CONTRACT_AND_LIFECYCLE_LOCK","NO_MARKET_ROW_ACCESS","NO","NOT_STRATEGY_INPUT_NOT_BACKTEST_READY","FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT","Patch derives from Databento metadata/symbology coverage only; continuous symbology is coverage evidence only, not source data or roll authority."
"APPENDIX_C_179_002","179","Major FX futures","CAD/USD","CAD","GLOBEX","SOURCE_NATIVE_FUTURES","BLOCKED_UNAVAILABLE","DATABENTO_OTHER_DATASET_EXACT_METADATA_MATCH","DATABENTO_OTHER_DATASET_EXACT_METADATA_MATCH","IFUS.IMPACT","CAD.c.0","CAD.c.0","NOT_ALIAS_ROW","","","DATABENTO_EXACT_METADATA_CANDIDATE_NOT_DATA_READY","REQUIRES_DATABENTO_CONTRACT_IDENTITY_STATIC_LOCK_AND_DATED_CONTRACT_SELECTION_GATE","DATABENTO_EXACT_CONTRACT_IDENTITY_AND_DATASET_READINESS_GATE","STATIC_METADATA_DEFINITION_LIFECYCLE_EVIDENCE_ONLY_BEFORE_OHLCV","NO_OHLCV_OR_REAL_DATA_UNTIL_EXPLICIT_DATED_CONTRACT_AND_LIFECYCLE_LOCK","NO_MARKET_ROW_ACCESS","NO","NOT_STRATEGY_INPUT_NOT_BACKTEST_READY","FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT","Patch derives from Databento metadata/symbology coverage only; continuous symbology is coverage evidence only, not source data or roll authority."
"APPENDIX_C_179_003","179","Major FX futures","CHF/USD","CHF","GLOBEX","SOURCE_NATIVE_FUTURES","BLOCKED_UNAVAILABLE","DATABENTO_ALIAS_REQUIRED_METADATA_MATCH","DATABENTO_ALIAS_STATIC_MAPPING_RESOLVED","GLBX.MDP3","6S.c.0","6S.c.0","ALIAS_EQUIVALENCE_RESOLVED_STATIC_PRE_REAL_DATA","6S","REQUIRES_DATABENTO_CONTRACT_IDENTITY_AND_DATED_CONTRACT_SELECTION_GATE","DATABENTO_ALIAS_STATIC_MAPPING_RESOLVED_NOT_DATA_READY","REQUIRES_SOURCE_NATIVE_ALIAS_MAPPING_EVIDENCE_GATE_THEN_CONTRACT_IDENTITY_GATE","DATABENTO_CONTRACT_IDENTITY_STATIC_LOCK_AND_DATED_CONTRACT_SELECTION_GATE","STATIC_CONTRACT_IDENTITY_DATED_CONTRACT_LIFECYCLE_EVIDENCE_ONLY_BEFORE_OHLCV","NO_OHLCV_OR_REAL_DATA_UNTIL_EXPLICIT_DATED_CONTRACT_LIFECYCLE_SESSION_PROVIDER_CONDITION_AND_ROLL_READINESS_LOCK","NO_MARKET_ROW_ACCESS","NO","NOT_STRATEGY_INPUT_NOT_BACKTEST_READY","FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT","Post-alias patch consumes static alias evidence ledger; no OHLCV or market-row authorization."
"APPENDIX_C_179_004","179","Major FX futures","EUR/USD","EUR","GLOBEX","SOURCE_NATIVE_FUTURES","BLOCKED_CONTRACT_VARIANT_MISMATCH","DATABENTO_ALIAS_REQUIRED_METADATA_MATCH","DATABENTO_ALIAS_STATIC_MAPPING_RESOLVED","GLBX.MDP3","6E.c.0","6E.c.0","ALIAS_EQUIVALENCE_RESOLVED_STATIC_PRE_REAL_DATA","6E","REQUIRES_DATABENTO_CONTRACT_IDENTITY_AND_DATED_CONTRACT_SELECTION_GATE","DATABENTO_ALIAS_STATIC_MAPPING_RESOLVED_NOT_DATA_READY","REQUIRES_SOURCE_NATIVE_ALIAS_MAPPING_EVIDENCE_GATE_THEN_CONTRACT_IDENTITY_GATE","DATABENTO_CONTRACT_IDENTITY_STATIC_LOCK_AND_DATED_CONTRACT_SELECTION_GATE","STATIC_CONTRACT_IDENTITY_DATED_CONTRACT_LIFECYCLE_EVIDENCE_ONLY_BEFORE_OHLCV","NO_OHLCV_OR_REAL_DATA_UNTIL_EXPLICIT_DATED_CONTRACT_LIFECYCLE_SESSION_PROVIDER_CONDITION_AND_ROLL_READINESS_LOCK","NO_MARKET_ROW_ACCESS","NO","NOT_STRATEGY_INPUT_NOT_BACKTEST_READY","FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT","Post-alias patch consumes static alias evidence ledger; no OHLCV or market-row authorization."
"APPENDIX_C_179_005","179","Major FX futures","GBP/USD","GBP","GLOBEX","SOURCE_NATIVE_FUTURES","BLOCKED_UNAVAILABLE","DATABENTO_OTHER_DATASET_EXACT_METADATA_MATCH","DATABENTO_OTHER_DATASET_EXACT_METADATA_MATCH","IFLL.IMPACT","GBP.c.0","GBP.c.0","NOT_ALIAS_ROW","","","DATABENTO_EXACT_METADATA_CANDIDATE_NOT_DATA_READY","REQUIRES_DATABENTO_CONTRACT_IDENTITY_STATIC_LOCK_AND_DATED_CONTRACT_SELECTION_GATE","DATABENTO_EXACT_CONTRACT_IDENTITY_AND_DATASET_READINESS_GATE","STATIC_METADATA_DEFINITION_LIFECYCLE_EVIDENCE_ONLY_BEFORE_OHLCV","NO_OHLCV_OR_REAL_DATA_UNTIL_EXPLICIT_DATED_CONTRACT_AND_LIFECYCLE_LOCK","NO_MARKET_ROW_ACCESS","NO","NOT_STRATEGY_INPUT_NOT_BACKTEST_READY","FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT","Patch derives from Databento metadata/symbology coverage only; continuous symbology is coverage evidence only, not source data or roll authority."
"APPENDIX_C_179_006","179","Major FX futures","JPY/USD","JPY","GLOBEX","SOURCE_NATIVE_FUTURES","BLOCKED_UNAVAILABLE","DATABENTO_ALIAS_REQUIRED_METADATA_MATCH","DATABENTO_ALIAS_STATIC_MAPPING_RESOLVED","GLBX.MDP3","6J.c.0","6J.c.0","ALIAS_EQUIVALENCE_RESOLVED_STATIC_PRE_REAL_DATA","6J","REQUIRES_DATABENTO_CONTRACT_IDENTITY_AND_DATED_CONTRACT_SELECTION_GATE","DATABENTO_ALIAS_STATIC_MAPPING_RESOLVED_NOT_DATA_READY","REQUIRES_SOURCE_NATIVE_ALIAS_MAPPING_EVIDENCE_GATE_THEN_CONTRACT_IDENTITY_GATE","DATABENTO_CONTRACT_IDENTITY_STATIC_LOCK_AND_DATED_CONTRACT_SELECTION_GATE","STATIC_CONTRACT_IDENTITY_DATED_CONTRACT_LIFECYCLE_EVIDENCE_ONLY_BEFORE_OHLCV","NO_OHLCV_OR_REAL_DATA_UNTIL_EXPLICIT_DATED_CONTRACT_LIFECYCLE_SESSION_PROVIDER_CONDITION_AND_ROLL_READINESS_LOCK","NO_MARKET_ROW_ACCESS","NO","NOT_STRATEGY_INPUT_NOT_BACKTEST_READY","FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT","Post-alias patch consumes static alias evidence ledger; no OHLCV or market-row authorization."
"APPENDIX_C_179_007","179","Major FX futures","NOK/USD","NOK","GLOBEX","SOURCE_NATIVE_FUTURES","MAPPED_SOURCE_NATIVE_REQUIRES_REVIEW","DATABENTO_EXACT_METADATA_MATCH","DATABENTO_EXACT_METADATA_MATCH","GLBX.MDP3","NOK.c.0","NOK.c.0","NOT_ALIAS_ROW","","","DATABENTO_EXACT_METADATA_CANDIDATE_NOT_DATA_READY","REQUIRES_DATABENTO_CONTRACT_IDENTITY_STATIC_LOCK_AND_DATED_CONTRACT_SELECTION_GATE","DATABENTO_EXACT_CONTRACT_IDENTITY_AND_DATASET_READINESS_GATE","STATIC_METADATA_DEFINITION_LIFECYCLE_EVIDENCE_ONLY_BEFORE_OHLCV","NO_OHLCV_OR_REAL_DATA_UNTIL_EXPLICIT_DATED_CONTRACT_AND_LIFECYCLE_LOCK","NO_MARKET_ROW_ACCESS","NO","NOT_STRATEGY_INPUT_NOT_BACKTEST_READY","FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT","Patch derives from Databento metadata/symbology coverage only; continuous symbology is coverage evidence only, not source data or roll authority."
"APPENDIX_C_179_008","179","Major FX futures","NZD/USD","NZD","GLOBEX","SOURCE_NATIVE_FUTURES","BLOCKED_UNAVAILABLE","DATABENTO_ALIAS_REQUIRED_METADATA_MATCH","DATABENTO_ALIAS_STATIC_MAPPING_RESOLVED","GLBX.MDP3","6N.c.0","6N.c.0","ALIAS_EQUIVALENCE_RESOLVED_STATIC_PRE_REAL_DATA","6N","REQUIRES_DATABENTO_CONTRACT_IDENTITY_AND_DATED_CONTRACT_SELECTION_GATE","DATABENTO_ALIAS_STATIC_MAPPING_RESOLVED_NOT_DATA_READY","REQUIRES_SOURCE_NATIVE_ALIAS_MAPPING_EVIDENCE_GATE_THEN_CONTRACT_IDENTITY_GATE","DATABENTO_CONTRACT_IDENTITY_STATIC_LOCK_AND_DATED_CONTRACT_SELECTION_GATE","STATIC_CONTRACT_IDENTITY_DATED_CONTRACT_LIFECYCLE_EVIDENCE_ONLY_BEFORE_OHLCV","NO_OHLCV_OR_REAL_DATA_UNTIL_EXPLICIT_DATED_CONTRACT_LIFECYCLE_SESSION_PROVIDER_CONDITION_AND_ROLL_READINESS_LOCK","NO_MARKET_ROW_ACCESS","NO","NOT_STRATEGY_INPUT_NOT_BACKTEST_READY","FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT","Post-alias patch consumes static alias evidence ledger; no OHLCV or market-row authorization."
"APPENDIX_C_179_009","179","Major FX futures","SEK/USD","SEK","GLOBEX","SOURCE_NATIVE_FUTURES","MAPPED_SOURCE_NATIVE_REQUIRES_REVIEW","DATABENTO_EXACT_METADATA_MATCH","DATABENTO_EXACT_METADATA_MATCH","GLBX.MDP3","SEK.c.0","SEK.c.0","NOT_ALIAS_ROW","","","DATABENTO_EXACT_METADATA_CANDIDATE_NOT_DATA_READY","REQUIRES_DATABENTO_CONTRACT_IDENTITY_STATIC_LOCK_AND_DATED_CONTRACT_SELECTION_GATE","DATABENTO_EXACT_CONTRACT_IDENTITY_AND_DATASET_READINESS_GATE","STATIC_METADATA_DEFINITION_LIFECYCLE_EVIDENCE_ONLY_BEFORE_OHLCV","NO_OHLCV_OR_REAL_DATA_UNTIL_EXPLICIT_DATED_CONTRACT_AND_LIFECYCLE_LOCK","NO_MARKET_ROW_ACCESS","NO","NOT_STRATEGY_INPUT_NOT_BACKTEST_READY","FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT","Patch derives from Databento metadata/symbology coverage only; continuous symbology is coverage evidence only, not source data or roll authority."
"APPENDIX_C_180_001","180","Cross and EM FX futures","EUR/GBP","RP","GLOBEX","SOURCE_NATIVE_FUTURES","BLOCKED_UNAVAILABLE","DATABENTO_EXACT_METADATA_MATCH","DATABENTO_EXACT_METADATA_MATCH","GLBX.MDP3","RP.c.0","RP.c.0","NOT_ALIAS_ROW","","","DATABENTO_EXACT_METADATA_CANDIDATE_NOT_DATA_READY","REQUIRES_DATABENTO_CONTRACT_IDENTITY_STATIC_LOCK_AND_DATED_CONTRACT_SELECTION_GATE","DATABENTO_EXACT_CONTRACT_IDENTITY_AND_DATASET_READINESS_GATE","STATIC_METADATA_DEFINITION_LIFECYCLE_EVIDENCE_ONLY_BEFORE_OHLCV","NO_OHLCV_OR_REAL_DATA_UNTIL_EXPLICIT_DATED_CONTRACT_AND_LIFECYCLE_LOCK","NO_MARKET_ROW_ACCESS","NO","NOT_STRATEGY_INPUT_NOT_BACKTEST_READY","FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT","Patch derives from Databento metadata/symbology coverage only; continuous symbology is coverage evidence only, not source data or roll authority."
"APPENDIX_C_180_002","180","Cross and EM FX futures","EUR/JPY","RY","GLOBEX","SOURCE_NATIVE_FUTURES","BLOCKED_UNAVAILABLE","DATABENTO_EXACT_METADATA_MATCH","DATABENTO_EXACT_METADATA_MATCH","GLBX.MDP3","RY.c.0","RY.c.0","NOT_ALIAS_ROW","","","DATABENTO_EXACT_METADATA_CANDIDATE_NOT_DATA_READY","REQUIRES_DATABENTO_CONTRACT_IDENTITY_STATIC_LOCK_AND_DATED_CONTRACT_SELECTION_GATE","DATABENTO_EXACT_CONTRACT_IDENTITY_AND_DATASET_READINESS_GATE","STATIC_METADATA_DEFINITION_LIFECYCLE_EVIDENCE_ONLY_BEFORE_OHLCV","NO_OHLCV_OR_REAL_DATA_UNTIL_EXPLICIT_DATED_CONTRACT_AND_LIFECYCLE_LOCK","NO_MARKET_ROW_ACCESS","NO","NOT_STRATEGY_INPUT_NOT_BACKTEST_READY","FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT","Patch derives from Databento metadata/symbology coverage only; continuous symbology is coverage evidence only, not source data or roll authority."
"APPENDIX_C_180_003","180","Cross and EM FX futures","BRE/USD","BRE","GLOBEX","SOURCE_NATIVE_FUTURES","BLOCKED_UNAVAILABLE","DATABENTO_UNAVAILABLE_OR_UNRESOLVED_NO_METADATA_MATCH","DATABENTO_UNAVAILABLE_OR_UNRESOLVED_NO_METADATA_MATCH","","","","NOT_ALIAS_ROW","","","DATABENTO_NO_COVERAGE_CANDIDATE_FAIL_CLOSED","BLOCKED_OR_UNRESOLVED_BEFORE_DATA_ACCESS","ALTERNATE_PROVIDER_OR_SOURCE_BLOCKAGE_DECISION_GATE","NO_PROVIDER_DATA_ACCESS_FOR_THIS_ROW_WITHOUT_NEW_EVIDENCE","NO_DATABENTO_METADATA_CANDIDATE_FOUND","NO_MARKET_ROW_ACCESS","NO","NOT_STRATEGY_INPUT_NOT_BACKTEST_READY","FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT","Patch derives from Databento metadata/symbology coverage only; continuous symbology is coverage evidence only, not source data or roll authority."
