row_id,appendix_table,source_group,descriptive_name,author_market_code,source_exchange,source_currency,source_multiplier,first_source_year,provider_name,provider_symbol,provider_exchange,provider_currency,provider_multiplier,provider_contract_family,provider_instrument_status,provider_mapping_status,provider_mapping_review_status,local_canonical_instrument_id,contract_identity_status,contract_identity_review_status,normalized_exchange,exchange_evidence_reference,normalized_currency,currency_evidence_reference,contract_family,contract_family_evidence_reference,contract_variant,variant_evidence_reference,multiplier_semantics,multiplier_value,multiplier_evidence_reference,point_value,tick_size,tick_value,tick_value_evidence_reference,active_status,active_status_evidence_reference,delivery_cycle_status,delivery_cycle_summary,delivery_cycle_evidence_reference,local_identity_block_reason,substitution_status,market_data_rows_included,provider_api_accessed,ninjatrader_export_used,production_contract_identity_lock_status,notes
APPENDIX_C_179_009,179,Major FX futures,SEK/USD,SEK,GLOBEX,USD,2000000,2002,NinjaTrader static MasterInstruments,SEK,CME,NINJATRADER_RAW_CURRENCY_CODE_7,2000000.0,Swedish Krona Futures,SERVER_SUPPORTED_STATIC_MASTER_FLAG_PRESENT_NOT_ACTIVE_TRADABILITY_LOCK,MAPPED_SOURCE_NATIVE_REQUIRES_REVIEW,REQUIRES_CONTRACT_IDENTITY_REVIEW,CARVER_APPENDIX_C_179_009_SEK,CONTRACT_IDENTITY_REQUIRES_REVIEW,REQUIRES_EXTERNAL_OR_MANUAL_STATIC_CONTRACT_SPEC_REVIEW,UNRESOLVED_REQUIRES_EXCHANGE_NORMALIZATION,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,UNRESOLVED_REQUIRES_CURRENCY_NORMALIZATION,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,Swedish Krona Futures,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,standard_or_unspecified_future,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,UNRESOLVED_SOURCE_MULTIPLIER_VS_PROVIDER_POINT_VALUE,2000000,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv; docs/researchops/portfolios/CARVER_APPENDIX_C_JUMBO_UNIVERSE_LOCK_2026-05-29.csv,2000000.0,1e-05,20,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,SERVER_SUPPORTED_STATIC_MASTER_FLAG_PRESENT_NOT_ACTIVE_TRADABILITY_LOCK,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,UNRESOLVED_UNAVAILABLE_IN_STATIC_PROVIDER_MASTER_EXTRACT,,,,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,NO,NO,NO,NOT_LOCKED,"Static NinjaTrader master fields exist, but exchange normalization, currency normalization, multiplier semantics, active tradability, variant, and delivery cycle are not fully locked."
APPENDIX_C_180_001,180,Cross and EM FX futures,EUR/GBP,RP,GLOBEX,GBP,125000,1999,,,,,,,UNAVAILABLE,BLOCKED_UNAVAILABLE,BLOCKED,CARVER_APPENDIX_C_180_001_RP,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,BLOCKED_FAIL_CLOSED,,,,,,,UNAVAILABLE_NO_PROVIDER_CONTRACT_FAMILY,,,125000,,,,,,,,BLOCKED_OR_UNAVAILABLE,,,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.,NO_SUBSTITUTION_ATTEMPTED,NO,NO,NO,NOT_LOCKED,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.
APPENDIX_C_180_002,180,Cross and EM FX futures,EUR/JPY,RY,GLOBEX,JPY,125000,1999,,,,,,,UNAVAILABLE,BLOCKED_UNAVAILABLE,BLOCKED,CARVER_APPENDIX_C_180_002_RY,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,BLOCKED_FAIL_CLOSED,,,,,,,UNAVAILABLE_NO_PROVIDER_CONTRACT_FAMILY,,,125000,,,,,,,,BLOCKED_OR_UNAVAILABLE,,,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.,NO_SUBSTITUTION_ATTEMPTED,NO,NO,NO,NOT_LOCKED,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.
APPENDIX_C_180_003,180,Cross and EM FX futures,BRE/USD,BRE,GLOBEX,USD,100000,1995,,,,,,,UNAVAILABLE,BLOCKED_UNAVAILABLE,BLOCKED,CARVER_APPENDIX_C_180_003_BRE,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,BLOCKED_FAIL_CLOSED,,,,,,,UNAVAILABLE_NO_PROVIDER_CONTRACT_FAMILY,,,100000,,,,,,,,BLOCKED_OR_UNAVAILABLE,,,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.,NO_SUBSTITUTION_ATTEMPTED,NO,NO,NO,NOT_LOCKED,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.
APPENDIX_C_180_004,180,Cross and EM FX futures,USD/Offshore CNH,UC,SGX,CNH,100000,2013,,,,,,,UNAVAILABLE,BLOCKED_UNAVAILABLE,BLOCKED,CARVER_APPENDIX_C_180_004_UC,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,BLOCKED_FAIL_CLOSED,,,,,,,UNAVAILABLE_NO_PROVIDER_CONTRACT_FAMILY,,,100000,,,,,,,,BLOCKED_OR_UNAVAILABLE,,,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.,NO_SUBSTITUTION_ATTEMPTED,NO,NO,NO,NOT_LOCKED,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.
APPENDIX_C_180_005,180,Cross and EM FX futures,INR/USD,SIR,GLOBEX,USD,5000000,2015,,,,,,,UNAVAILABLE,BLOCKED_UNAVAILABLE,BLOCKED,CARVER_APPENDIX_C_180_005_SIR,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,BLOCKED_FAIL_CLOSED,,,,,,,UNAVAILABLE_NO_PROVIDER_CONTRACT_FAMILY,,,5000000,,,,,,,,BLOCKED_OR_UNAVAILABLE,,,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.,NO_SUBSTITUTION_ATTEMPTED,NO,NO,NO,NOT_LOCKED,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.
APPENDIX_C_180_006,180,Cross and EM FX futures,MXP/USD,MXP,GLOBEX,USD,500000,1995,NinjaTrader static MasterInstruments,MXP,CME,NINJATRADER_RAW_CURRENCY_CODE_7,2500.0,CME Micro XRP Futures,NOT_REVIEWED_BECAUSE_PROVIDER_MAPPING_VARIANT_BLOCKED,BLOCKED_CONTRACT_VARIANT_MISMATCH,BLOCKED,CARVER_APPENDIX_C_180_006_MXP,CONTRACT_IDENTITY_BLOCKED_VARIANT_MISMATCH,BLOCKED_FAIL_CLOSED,,,,,,,micro|crypto,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,,500000,,,,,,,,BLOCKED_OR_UNAVAILABLE,,,Provider mapping already identified a source-family or variant contradiction; no substitution is allowed.,NO_SUBSTITUTION_ATTEMPTED,NO,NO,NO,NOT_LOCKED,Provider mapping already identified a source-family or variant contradiction; no substitution is allowed.
APPENDIX_C_180_007,180,Cross and EM FX futures,RUR/USD,RUR,GLOBEX,USD,2500000,2003,,,,,,,UNAVAILABLE,BLOCKED_UNAVAILABLE,BLOCKED,CARVER_APPENDIX_C_180_007_RUR,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,BLOCKED_FAIL_CLOSED,,,,,,,UNAVAILABLE_NO_PROVIDER_CONTRACT_FAMILY,,,2500000,,,,,,,,BLOCKED_OR_UNAVAILABLE,,,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.,NO_SUBSTITUTION_ATTEMPTED,NO,NO,NO,NOT_LOCKED,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.
APPENDIX_C_180_008,180,Cross and EM FX futures,USD/SGD,SND,SGX,SGD,100000,2020,,,,,,,UNAVAILABLE,BLOCKED_UNAVAILABLE,BLOCKED,CARVER_APPENDIX_C_180_008_SND,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,BLOCKED_FAIL_CLOSED,,,,,,,UNAVAILABLE_NO_PROVIDER_CONTRACT_FAMILY,,,100000,,,,,,,,BLOCKED_OR_UNAVAILABLE,,,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.,NO_SUBSTITUTION_ATTEMPTED,NO,NO,NO,NOT_LOCKED,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.
APPENDIX_C_181_001,181,Metal and crypto futures,Aluminium,ALI,NYMEX,USD,25,2019,,,,,,,UNAVAILABLE,BLOCKED_UNAVAILABLE,BLOCKED,CARVER_APPENDIX_C_181_001_ALI,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,BLOCKED_FAIL_CLOSED,,,,,,,mini,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,,25,,,,,,,,BLOCKED_OR_UNAVAILABLE,,,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.,NO_SUBSTITUTION_ATTEMPTED,NO,NO,NO,NOT_LOCKED,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.
APPENDIX_C_181_002,181,Metal and crypto futures,Copper,HG,NYMEX,USD,25000,1995,NinjaTrader static MasterInstruments,HG,COMEX|CME,NINJATRADER_RAW_CURRENCY_CODE_7,25000.0,Copper Futures,SERVER_SUPPORTED_STATIC_MASTER_FLAG_PRESENT_NOT_ACTIVE_TRADABILITY_LOCK,MAPPED_SOURCE_NATIVE_REQUIRES_REVIEW,REQUIRES_CONTRACT_IDENTITY_REVIEW,CARVER_APPENDIX_C_181_002_HG,CONTRACT_IDENTITY_REQUIRES_REVIEW,REQUIRES_EXTERNAL_OR_MANUAL_STATIC_CONTRACT_SPEC_REVIEW,UNRESOLVED_REQUIRES_EXCHANGE_NORMALIZATION,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,UNRESOLVED_REQUIRES_CURRENCY_NORMALIZATION,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,Copper Futures,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,standard_or_unspecified_future,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,UNRESOLVED_SOURCE_MULTIPLIER_VS_PROVIDER_POINT_VALUE,25000,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv; docs/researchops/portfolios/CARVER_APPENDIX_C_JUMBO_UNIVERSE_LOCK_2026-05-29.csv,25000.0,0.0005,12.5,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,SERVER_SUPPORTED_STATIC_MASTER_FLAG_PRESENT_NOT_ACTIVE_TRADABILITY_LOCK,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,UNRESOLVED_UNAVAILABLE_IN_STATIC_PROVIDER_MASTER_EXTRACT,,,,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,NO,NO,NO,NOT_LOCKED,"Static NinjaTrader master fields exist, but exchange normalization, currency normalization, multiplier semantics, active tradability, variant, and delivery cycle are not fully locked."
APPENDIX_C_181_003,181,Metal and crypto futures,Gold (micro),MGC,NYMEX,USD,10,1975,NinjaTrader static MasterInstruments,MGC,COMEX,NINJATRADER_RAW_CURRENCY_CODE_7,10.0,E-micro Gold Futures,SERVER_SUPPORTED_STATIC_MASTER_FLAG_PRESENT_NOT_ACTIVE_TRADABILITY_LOCK,MAPPED_SOURCE_NATIVE_REQUIRES_REVIEW,REQUIRES_CONTRACT_IDENTITY_REVIEW,CARVER_APPENDIX_C_181_003_MGC,CONTRACT_IDENTITY_REQUIRES_REVIEW,REQUIRES_EXTERNAL_OR_MANUAL_STATIC_CONTRACT_SPEC_REVIEW,UNRESOLVED_REQUIRES_EXCHANGE_NORMALIZATION,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,UNRESOLVED_REQUIRES_CURRENCY_NORMALIZATION,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,E-micro Gold Futures,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,micro,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,UNRESOLVED_SOURCE_MULTIPLIER_VS_PROVIDER_POINT_VALUE,10,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv; docs/researchops/portfolios/CARVER_APPENDIX_C_JUMBO_UNIVERSE_LOCK_2026-05-29.csv,10.0,0.1,1,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,SERVER_SUPPORTED_STATIC_MASTER_FLAG_PRESENT_NOT_ACTIVE_TRADABILITY_LOCK,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,UNRESOLVED_UNAVAILABLE_IN_STATIC_PROVIDER_MASTER_EXTRACT,,,,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,NO,NO,NO,NOT_LOCKED,"Static NinjaTrader master fields exist, but exchange normalization, currency normalization, multiplier semantics, active tradability, variant, and delivery cycle are not fully locked."
APPENDIX_C_181_004,181,Metal and crypto futures,Iron,SCI,SGX,USD,100,2014,,,,,,,UNAVAILABLE,BLOCKED_UNAVAILABLE,BLOCKED,CARVER_APPENDIX_C_181_004_SCI,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,BLOCKED_FAIL_CLOSED,,,,,,,UNAVAILABLE_NO_PROVIDER_CONTRACT_FAMILY,,,100,,,,,,,,BLOCKED_OR_UNAVAILABLE,,,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.,NO_SUBSTITUTION_ATTEMPTED,NO,NO,NO,NOT_LOCKED,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.
APPENDIX_C_181_005,181,Metal and crypto futures,Palladium,PA,NYMEX,USD,100,1977,NinjaTrader static MasterInstruments,PA,CME,NINJATRADER_RAW_CURRENCY_CODE_7,100.0,Palladium Futures,SERVER_SUPPORTED_STATIC_MASTER_FLAG_PRESENT_NOT_ACTIVE_TRADABILITY_LOCK,MAPPED_SOURCE_NATIVE_REQUIRES_REVIEW,REQUIRES_CONTRACT_IDENTITY_REVIEW,CARVER_APPENDIX_C_181_005_PA,CONTRACT_IDENTITY_REQUIRES_REVIEW,REQUIRES_EXTERNAL_OR_MANUAL_STATIC_CONTRACT_SPEC_REVIEW,UNRESOLVED_REQUIRES_EXCHANGE_NORMALIZATION,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,UNRESOLVED_REQUIRES_CURRENCY_NORMALIZATION,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,Palladium Futures,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,standard_or_unspecified_future,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,UNRESOLVED_SOURCE_MULTIPLIER_VS_PROVIDER_POINT_VALUE,100,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv; docs/researchops/portfolios/CARVER_APPENDIX_C_JUMBO_UNIVERSE_LOCK_2026-05-29.csv,100.0,0.5,50,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,SERVER_SUPPORTED_STATIC_MASTER_FLAG_PRESENT_NOT_ACTIVE_TRADABILITY_LOCK,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,UNRESOLVED_UNAVAILABLE_IN_STATIC_PROVIDER_MASTER_EXTRACT,,,,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,NO,NO,NO,NOT_LOCKED,"Static NinjaTrader master fields exist, but exchange normalization, currency normalization, multiplier semantics, active tradability, variant, and delivery cycle are not fully locked."
APPENDIX_C_181_006,181,Metal and crypto futures,Platinum,PL,NYMEX,USD,50,1970,NinjaTrader static MasterInstruments,PL,CME,NINJATRADER_RAW_CURRENCY_CODE_7,50.0,Platinum Futures,SERVER_SUPPORTED_STATIC_MASTER_FLAG_PRESENT_NOT_ACTIVE_TRADABILITY_LOCK,MAPPED_SOURCE_NATIVE_REQUIRES_REVIEW,REQUIRES_CONTRACT_IDENTITY_REVIEW,CARVER_APPENDIX_C_181_006_PL,CONTRACT_IDENTITY_REQUIRES_REVIEW,REQUIRES_EXTERNAL_OR_MANUAL_STATIC_CONTRACT_SPEC_REVIEW,UNRESOLVED_REQUIRES_EXCHANGE_NORMALIZATION,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,UNRESOLVED_REQUIRES_CURRENCY_NORMALIZATION,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,Platinum Futures,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,standard_or_unspecified_future,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,UNRESOLVED_SOURCE_MULTIPLIER_VS_PROVIDER_POINT_VALUE,50,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv; docs/researchops/portfolios/CARVER_APPENDIX_C_JUMBO_UNIVERSE_LOCK_2026-05-29.csv,50.0,0.1,5,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,SERVER_SUPPORTED_STATIC_MASTER_FLAG_PRESENT_NOT_ACTIVE_TRADABILITY_LOCK,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,UNRESOLVED_UNAVAILABLE_IN_STATIC_PROVIDER_MASTER_EXTRACT,,,,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,NO,NO,NO,NOT_LOCKED,"Static NinjaTrader master fields exist, but exchange normalization, currency normalization, multiplier semantics, active tradability, variant, and delivery cycle are not fully locked."
APPENDIX_C_181_007,181,Metal and crypto futures,Silver,SI,NYMEX,USD,1000,1970,NinjaTrader static MasterInstruments,SI,COMEX|CME,NINJATRADER_RAW_CURRENCY_CODE_7,5000.0,Silver Futures,SERVER_SUPPORTED_STATIC_MASTER_FLAG_PRESENT_NOT_ACTIVE_TRADABILITY_LOCK,MAPPED_SOURCE_NATIVE_REQUIRES_REVIEW,REQUIRES_CONTRACT_IDENTITY_REVIEW,CARVER_APPENDIX_C_181_007_SI,CONTRACT_IDENTITY_REQUIRES_REVIEW,REQUIRES_EXTERNAL_OR_MANUAL_STATIC_CONTRACT_SPEC_REVIEW,UNRESOLVED_REQUIRES_EXCHANGE_NORMALIZATION,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,UNRESOLVED_REQUIRES_CURRENCY_NORMALIZATION,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,Silver Futures,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,standard_or_unspecified_future,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,UNRESOLVED_SOURCE_MULTIPLIER_VS_PROVIDER_POINT_VALUE,1000,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv; docs/researchops/portfolios/CARVER_APPENDIX_C_JUMBO_UNIVERSE_LOCK_2026-05-29.csv,5000.0,0.005,25,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,SERVER_SUPPORTED_STATIC_MASTER_FLAG_PRESENT_NOT_ACTIVE_TRADABILITY_LOCK,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,UNRESOLVED_UNAVAILABLE_IN_STATIC_PROVIDER_MASTER_EXTRACT,,,,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,NO,NO,NO,NOT_LOCKED,"Static NinjaTrader master fields exist, but exchange normalization, currency normalization, multiplier semantics, active tradability, variant, and delivery cycle are not fully locked."
APPENDIX_C_181_008,181,Metal and crypto futures,Bitcoin (micro),MBT,CME,USD,0.1,2017,NinjaTrader static MasterInstruments,MBT,CME,NINJATRADER_RAW_CURRENCY_CODE_7,0.1,CME Micro Bitcoin Futures,SERVER_SUPPORTED_STATIC_MASTER_FLAG_PRESENT_NOT_ACTIVE_TRADABILITY_LOCK,MAPPED_SOURCE_NATIVE_REQUIRES_REVIEW,REQUIRES_CONTRACT_IDENTITY_REVIEW,CARVER_APPENDIX_C_181_008_MBT,CONTRACT_IDENTITY_REQUIRES_REVIEW,REQUIRES_EXTERNAL_OR_MANUAL_STATIC_CONTRACT_SPEC_REVIEW,UNRESOLVED_REQUIRES_EXCHANGE_NORMALIZATION,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,UNRESOLVED_REQUIRES_CURRENCY_NORMALIZATION,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,CME Micro Bitcoin Futures,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,micro|crypto,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,UNRESOLVED_SOURCE_MULTIPLIER_VS_PROVIDER_POINT_VALUE,0.1,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv; docs/researchops/portfolios/CARVER_APPENDIX_C_JUMBO_UNIVERSE_LOCK_2026-05-29.csv,0.1,5.0,0.5,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,SERVER_SUPPORTED_STATIC_MASTER_FLAG_PRESENT_NOT_ACTIVE_TRADABILITY_LOCK,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,UNRESOLVED_UNAVAILABLE_IN_STATIC_PROVIDER_MASTER_EXTRACT,,,,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,NO,NO,NO,NOT_LOCKED,"Static NinjaTrader master fields exist, but exchange normalization, currency normalization, multiplier semantics, active tradability, variant, and delivery cycle are not fully locked."
APPENDIX_C_181_009,181,Metal and crypto futures,Ethereum,ETHUSDRR,CME,USD,50,2012,,,,,,,UNAVAILABLE,BLOCKED_UNAVAILABLE,BLOCKED,CARVER_APPENDIX_C_181_009_ETHUSDRR,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,BLOCKED_FAIL_CLOSED,,,,,,,crypto,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,,50,,,,,,,,BLOCKED_OR_UNAVAILABLE,,,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.,NO_SUBSTITUTION_ATTEMPTED,NO,NO,NO,NOT_LOCKED,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.
APPENDIX_C_182_001,182,Energy futures,Brent Crude last day,BZ,NYMEX,USD,1000,2020,NinjaTrader static MasterInstruments,BZ,NYMEX,NINJATRADER_RAW_CURRENCY_CODE_7,1000.0,CME Brent Last Day Financial Futures,SERVER_SUPPORTED_STATIC_MASTER_FLAG_PRESENT_NOT_ACTIVE_TRADABILITY_LOCK,MAPPED_SOURCE_NATIVE_REQUIRES_REVIEW,REQUIRES_CONTRACT_IDENTITY_REVIEW,CARVER_APPENDIX_C_182_001_BZ,CONTRACT_IDENTITY_REQUIRES_REVIEW,REQUIRES_EXTERNAL_OR_MANUAL_STATIC_CONTRACT_SPEC_REVIEW,UNRESOLVED_REQUIRES_EXCHANGE_NORMALIZATION,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,UNRESOLVED_REQUIRES_CURRENCY_NORMALIZATION,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,CME Brent Last Day Financial Futures,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,last_day|financial,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,UNRESOLVED_SOURCE_MULTIPLIER_VS_PROVIDER_POINT_VALUE,1000,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv; docs/researchops/portfolios/CARVER_APPENDIX_C_JUMBO_UNIVERSE_LOCK_2026-05-29.csv,1000.0,0.01,10,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,SERVER_SUPPORTED_STATIC_MASTER_FLAG_PRESENT_NOT_ACTIVE_TRADABILITY_LOCK,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,UNRESOLVED_UNAVAILABLE_IN_STATIC_PROVIDER_MASTER_EXTRACT,,,,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,NO,NO,NO,NOT_LOCKED,"Static NinjaTrader master fields exist, but exchange normalization, currency normalization, multiplier semantics, active tradability, variant, and delivery cycle are not fully locked."
