row_id,appendix_table,source_group,descriptive_name,author_market_code,local_canonical_instrument_id,contract_identity_status,session_roll_readiness_status,session_calendar_status,session_calendar_reference,trading_hours_template,trading_hours_template_status,timezone_status,timezone_reference,daily_close_time_status,daily_close_time_reference,completed_bar_policy_status,completed_bar_policy_reference,holiday_calendar_status,holiday_calendar_reference,early_close_policy_status,early_close_policy_reference,roll_rule_status,roll_rule_reference,delivery_cycle_status,delivery_cycle_reference,back_adjustment_status,back_adjustment_reference,stale_bar_policy_status,missing_bar_policy_status,alignment_policy_status,market_row_access_status,provider_api_accessed,ninjatrader_export_used,production_session_roll_lock_status,substitution_status,block_reason,notes
APPENDIX_C_177_005,177,Asian equity index futures,Japan NIKKEI,N225M,CARVER_APPENDIX_C_177_005_N225M,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,SESSION_ROLL_BLOCKED_CONTRACT_IDENTITY,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,,UNAVAILABLE,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_OR_UNAVAILABLE,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,NO_MARKET_ROW_ACCESS,NO,NO,NOT_LOCKED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Contract identity is CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE; session/roll/completed-bar readiness cannot proceed.,"Fail-closed because provider mapping or contract identity remains blocked. No row may be dropped, substituted, or reweighted."
APPENDIX_C_177_006,177,Asian equity index futures,Japan NIKKEI 400,JPNK400,CARVER_APPENDIX_C_177_006_JPNK400,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,SESSION_ROLL_BLOCKED_CONTRACT_IDENTITY,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,,UNAVAILABLE,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_OR_UNAVAILABLE,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,NO_MARKET_ROW_ACCESS,NO,NO,NOT_LOCKED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Contract identity is CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE; session/roll/completed-bar readiness cannot proceed.,"Fail-closed because provider mapping or contract identity remains blocked. No row may be dropped, substituted, or reweighted."
APPENDIX_C_177_007,177,Asian equity index futures,Japan Mothers index,TSEMOTHR,CARVER_APPENDIX_C_177_007_TSEMOTHR,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,SESSION_ROLL_BLOCKED_CONTRACT_IDENTITY,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,,UNAVAILABLE,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_OR_UNAVAILABLE,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,NO_MARKET_ROW_ACCESS,NO,NO,NOT_LOCKED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Contract identity is CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE; session/roll/completed-bar readiness cannot proceed.,"Fail-closed because provider mapping or contract identity remains blocked. No row may be dropped, substituted, or reweighted."
APPENDIX_C_177_008,177,Asian equity index futures,Japan TOPIX,MNTPX,CARVER_APPENDIX_C_177_008_MNTPX,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,SESSION_ROLL_BLOCKED_CONTRACT_IDENTITY,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,,UNAVAILABLE,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_OR_UNAVAILABLE,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,NO_MARKET_ROW_ACCESS,NO,NO,NOT_LOCKED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Contract identity is CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE; session/roll/completed-bar readiness cannot proceed.,"Fail-closed because provider mapping or contract identity remains blocked. No row may be dropped, substituted, or reweighted."
APPENDIX_C_177_009,177,Asian equity index futures,Korea KOSDAQ,KOSDQ150,CARVER_APPENDIX_C_177_009_KOSDQ150,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,SESSION_ROLL_BLOCKED_CONTRACT_IDENTITY,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,,UNAVAILABLE,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_OR_UNAVAILABLE,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,NO_MARKET_ROW_ACCESS,NO,NO,NOT_LOCKED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Contract identity is CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE; session/roll/completed-bar readiness cannot proceed.,"Fail-closed because provider mapping or contract identity remains blocked. No row may be dropped, substituted, or reweighted."
APPENDIX_C_177_010,177,Asian equity index futures,Korea KOSPI,K200,CARVER_APPENDIX_C_177_010_K200,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,SESSION_ROLL_BLOCKED_CONTRACT_IDENTITY,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,,UNAVAILABLE,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_OR_UNAVAILABLE,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,NO_MARKET_ROW_ACCESS,NO,NO,NOT_LOCKED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Contract identity is CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE; session/roll/completed-bar readiness cannot proceed.,"Fail-closed because provider mapping or contract identity remains blocked. No row may be dropped, substituted, or reweighted."
APPENDIX_C_177_011,177,Asian equity index futures,MSCI Singapore,SSG,CARVER_APPENDIX_C_177_011_SSG,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,SESSION_ROLL_BLOCKED_CONTRACT_IDENTITY,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,,UNAVAILABLE,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_OR_UNAVAILABLE,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,NO_MARKET_ROW_ACCESS,NO,NO,NOT_LOCKED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Contract identity is CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE; session/roll/completed-bar readiness cannot proceed.,"Fail-closed because provider mapping or contract identity remains blocked. No row may be dropped, substituted, or reweighted."
APPENDIX_C_177_012,177,Asian equity index futures,FTSE Taiwan,TWN,CARVER_APPENDIX_C_177_012_TWN,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,SESSION_ROLL_BLOCKED_CONTRACT_IDENTITY,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,,UNAVAILABLE,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_OR_UNAVAILABLE,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,NO_MARKET_ROW_ACCESS,NO,NO,NOT_LOCKED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Contract identity is CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE; session/roll/completed-bar readiness cannot proceed.,"Fail-closed because provider mapping or contract identity remains blocked. No row may be dropped, substituted, or reweighted."
APPENDIX_C_178_001,178,Volatility futures,VIX,VIX,CARVER_APPENDIX_C_178_001_VIX,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,SESSION_ROLL_BLOCKED_CONTRACT_IDENTITY,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,,UNAVAILABLE,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_OR_UNAVAILABLE,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,NO_MARKET_ROW_ACCESS,NO,NO,NOT_LOCKED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Contract identity is CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE; session/roll/completed-bar readiness cannot proceed.,"Fail-closed because provider mapping or contract identity remains blocked. No row may be dropped, substituted, or reweighted."
APPENDIX_C_178_002,178,Volatility futures,VSTOXX,V2TX,CARVER_APPENDIX_C_178_002_V2TX,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,SESSION_ROLL_BLOCKED_CONTRACT_IDENTITY,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,,UNAVAILABLE,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_OR_UNAVAILABLE,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,NO_MARKET_ROW_ACCESS,NO,NO,NOT_LOCKED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Contract identity is CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE; session/roll/completed-bar readiness cannot proceed.,"Fail-closed because provider mapping or contract identity remains blocked. No row may be dropped, substituted, or reweighted."
APPENDIX_C_179_001,179,Major FX futures,AUD/USD,AUD,CARVER_APPENDIX_C_179_001_AUD,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,SESSION_ROLL_BLOCKED_CONTRACT_IDENTITY,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,,UNAVAILABLE,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_OR_UNAVAILABLE,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,NO_MARKET_ROW_ACCESS,NO,NO,NOT_LOCKED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Contract identity is CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE; session/roll/completed-bar readiness cannot proceed.,"Fail-closed because provider mapping or contract identity remains blocked. No row may be dropped, substituted, or reweighted."
APPENDIX_C_179_002,179,Major FX futures,CAD/USD,CAD,CARVER_APPENDIX_C_179_002_CAD,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,SESSION_ROLL_BLOCKED_CONTRACT_IDENTITY,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,,UNAVAILABLE,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_OR_UNAVAILABLE,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,NO_MARKET_ROW_ACCESS,NO,NO,NOT_LOCKED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Contract identity is CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE; session/roll/completed-bar readiness cannot proceed.,"Fail-closed because provider mapping or contract identity remains blocked. No row may be dropped, substituted, or reweighted."
APPENDIX_C_179_003,179,Major FX futures,CHF/USD,CHF,CARVER_APPENDIX_C_179_003_CHF,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,SESSION_ROLL_BLOCKED_CONTRACT_IDENTITY,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,,UNAVAILABLE,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_OR_UNAVAILABLE,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,NO_MARKET_ROW_ACCESS,NO,NO,NOT_LOCKED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Contract identity is CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE; session/roll/completed-bar readiness cannot proceed.,"Fail-closed because provider mapping or contract identity remains blocked. No row may be dropped, substituted, or reweighted."
APPENDIX_C_179_004,179,Major FX futures,EUR/USD,EUR,CARVER_APPENDIX_C_179_004_EUR,CONTRACT_IDENTITY_BLOCKED_VARIANT_MISMATCH,SESSION_ROLL_BLOCKED_CONTRACT_IDENTITY,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BM&F Bovespa,PROVIDER_STATIC_MASTER_FIELD_PRESENT_NOT_SESSION_READINESS,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_OR_UNAVAILABLE,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,NO_MARKET_ROW_ACCESS,NO,NO,NOT_LOCKED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Contract identity is CONTRACT_IDENTITY_BLOCKED_VARIANT_MISMATCH; session/roll/completed-bar readiness cannot proceed.,"Fail-closed because provider mapping or contract identity remains blocked. No row may be dropped, substituted, or reweighted."
APPENDIX_C_179_005,179,Major FX futures,GBP/USD,GBP,CARVER_APPENDIX_C_179_005_GBP,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,SESSION_ROLL_BLOCKED_CONTRACT_IDENTITY,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,,UNAVAILABLE,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_OR_UNAVAILABLE,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,NO_MARKET_ROW_ACCESS,NO,NO,NOT_LOCKED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Contract identity is CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE; session/roll/completed-bar readiness cannot proceed.,"Fail-closed because provider mapping or contract identity remains blocked. No row may be dropped, substituted, or reweighted."
APPENDIX_C_179_006,179,Major FX futures,JPY/USD,JPY,CARVER_APPENDIX_C_179_006_JPY,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,SESSION_ROLL_BLOCKED_CONTRACT_IDENTITY,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,,UNAVAILABLE,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_OR_UNAVAILABLE,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,NO_MARKET_ROW_ACCESS,NO,NO,NOT_LOCKED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Contract identity is CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE; session/roll/completed-bar readiness cannot proceed.,"Fail-closed because provider mapping or contract identity remains blocked. No row may be dropped, substituted, or reweighted."
APPENDIX_C_179_007,179,Major FX futures,NOK/USD,NOK,CARVER_APPENDIX_C_179_007_NOK,CONTRACT_IDENTITY_REQUIRES_REVIEW,SESSION_ROLL_BLOCKED_NO_COMPLETED_BAR_POLICY,UNRESOLVED_PROVIDER_TRADING_HOURS_TEMPLATE_PRESENT_NOT_SESSION_CALENDAR_LOCK,docs/researchops/contract_specs/CARVER_APPENDIX_C_STATIC_CONTRACT_SPEC_EVIDENCE_INTAKE_2026-05-29.csv,CME FX Futures ETH,PROVIDER_STATIC_MASTER_FIELD_PRESENT_NOT_SESSION_READINESS,UNRESOLVED_NO_STATIC_TIMEZONE_POLICY,,UNRESOLVED_NO_STATIC_DAILY_CLOSE_TIME_POLICY,,BLOCKED_NO_STATIC_COMPLETED_BAR_POLICY,,UNRESOLVED_NO_STATIC_HOLIDAY_CALENDAR,,UNRESOLVED_NO_STATIC_EARLY_CLOSE_POLICY,,BLOCKED_NO_STATIC_ROLL_RULE_EVIDENCE,,UNRESOLVED_UNAVAILABLE_IN_STATIC_PROVIDER_MASTER_EXTRACT,,BLOCKED_NO_STATIC_BACK_ADJUSTMENT_POLICY,,BLOCKED_STALE_BAR_POLICY_UNRESOLVED,BLOCKED_MISSING_BAR_POLICY_UNRESOLVED,BLOCKED_ALIGNMENT_POLICY_UNRESOLVED,NO_MARKET_ROW_ACCESS,NO,NO,NOT_LOCKED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,"No audited static completed-bar timestamp policy; no audited static roll rule; no audited static back-adjustment policy; contract identity is still review-required, not source-native locked.","Provider trading-hours template is preserved when present, but it is not a session calendar, daily close, timezone, holiday, early-close, completed-bar, roll, or back-adjustment lock."
APPENDIX_C_179_008,179,Major FX futures,NZD/USD,NZD,CARVER_APPENDIX_C_179_008_NZD,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,SESSION_ROLL_BLOCKED_CONTRACT_IDENTITY,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,,UNAVAILABLE,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_OR_UNAVAILABLE,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,NO_MARKET_ROW_ACCESS,NO,NO,NOT_LOCKED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Contract identity is CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE; session/roll/completed-bar readiness cannot proceed.,"Fail-closed because provider mapping or contract identity remains blocked. No row may be dropped, substituted, or reweighted."
APPENDIX_C_179_009,179,Major FX futures,SEK/USD,SEK,CARVER_APPENDIX_C_179_009_SEK,CONTRACT_IDENTITY_REQUIRES_REVIEW,SESSION_ROLL_BLOCKED_NO_COMPLETED_BAR_POLICY,UNRESOLVED_PROVIDER_TRADING_HOURS_TEMPLATE_PRESENT_NOT_SESSION_CALENDAR_LOCK,docs/researchops/contract_specs/CARVER_APPENDIX_C_STATIC_CONTRACT_SPEC_EVIDENCE_INTAKE_2026-05-29.csv,CME FX Futures ETH,PROVIDER_STATIC_MASTER_FIELD_PRESENT_NOT_SESSION_READINESS,UNRESOLVED_NO_STATIC_TIMEZONE_POLICY,,UNRESOLVED_NO_STATIC_DAILY_CLOSE_TIME_POLICY,,BLOCKED_NO_STATIC_COMPLETED_BAR_POLICY,,UNRESOLVED_NO_STATIC_HOLIDAY_CALENDAR,,UNRESOLVED_NO_STATIC_EARLY_CLOSE_POLICY,,BLOCKED_NO_STATIC_ROLL_RULE_EVIDENCE,,UNRESOLVED_UNAVAILABLE_IN_STATIC_PROVIDER_MASTER_EXTRACT,,BLOCKED_NO_STATIC_BACK_ADJUSTMENT_POLICY,,BLOCKED_STALE_BAR_POLICY_UNRESOLVED,BLOCKED_MISSING_BAR_POLICY_UNRESOLVED,BLOCKED_ALIGNMENT_POLICY_UNRESOLVED,NO_MARKET_ROW_ACCESS,NO,NO,NOT_LOCKED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,"No audited static completed-bar timestamp policy; no audited static roll rule; no audited static back-adjustment policy; contract identity is still review-required, not source-native locked.","Provider trading-hours template is preserved when present, but it is not a session calendar, daily close, timezone, holiday, early-close, completed-bar, roll, or back-adjustment lock."
